ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
7406,2315,BOS-2608-603-309,PCS,Diamond Cutting Blade Segmented,Power Tools,1,32.50,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7407,1922,NIE-SOC-HAN-DEE-12P-1/2-27MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045027 27MM,Electrical,1,30.90,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7408,2366,BOS-1619-P09-252,PCS,Ggs 3000L Straight Grinder (nut Only),Power Tools,1,30.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7409,1048,"NIE-SOC-IMP-3/4""-24MM",PCS,Nietz Dr Impact Socket (6PT) 50160024 24MM,Power Tools,1,29.90,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7410,2092,SAN-SWPW-SS-W81A,PCS,Waste With Overflow SWPW-SS-W81A,Plumbing,1,29.00,3,Saniware,SWPW-SS-W81A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7411,2393,BOS-2609-120-398,SET,Carbon Brush Gho 6500,Power Tools,1,29.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7412,2135,SAN-SWPW-SS-W81B,PCS,Waste Without Overflow SWPW-SS-W81B,Plumbing,1,28.00,3,Saniware,SWPW-SS-W81B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7413,2480,BOS-2608-680-797,PCS,Multi Purpose D/bit 12 X 90 X 150MM,Power Tools,1,27.90,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7414,1098,TOO-NIE-BIT-SCKT-1/2IN-T55,PCS,Nietz Drive Long Str Bit 50244155 T55,Power Tools,1,27.50,3,Nietz,T55,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7415,2139,TOO-COM-GLO-28MM,PCS,Glotool Combination Wrench 28MM,Hand Tools,1,26.90,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7416,2020,NIE-SOC-HAN-DEE-12P-1/2-24MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045024 24MM,Electrical,1,24.90,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7417,1155,TOO-NIE-BIT-SCKT-1/2IN-T45,PCS,Nietz Drive Long Str Bit 50244145 T45,Power Tools,1,22.90,3,Nietz,T45,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7418,1154,TOO-NIE-BIT-SCKT-1/2IN-T40,PCS,Nietz Drive Long Str Bit 50244140 T40,Power Tools,1,21.80,3,Nietz,T40,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7419,2114,NIE-SOC-HAN-DEE-12P-1/2-22MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045022 22MM,Electrical,1,20.50,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7420,2160,NIE-SOC-HAN-DEE-06P-1/2-21MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042021 21MM,Electrical,1,19.30,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7421,1196,BOS-1619-P10-063,PCS,Carbon Brush For Gks 66X / Gks 7000 / Gks 600 / Gdm 13-34,Power Tools,1,18.50,3,Bosch,66X,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7422,2172,NIE-SOC-HAN-DEE-12P-1/2-19MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045019 19MM,Electrical,1,18.30,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7423,2246,VAL-SAN-SW-SS-AV-78,PCS,Saniware Angle Valve-blue,Plumbing,1,18.00,3,Saniware,SW-SS-AV-78,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7424,2171,NIE-SOC-HAN-DEE-06P-1/2-19MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042019 19MM,Electrical,1,17.90,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7425,2201,NIE-SOC-HAN-DEE-12P-1/2-17MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045017 17MM,Electrical,1,17.90,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7426,2262,"TOO-NIE-SOC-HAN-1/2""-27MM",PCS,Nietz Dr Chrome Socket (12PT)50043027 27MM,Electrical,1,16.90,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7427,2273,"TOO-NIE-SOC-HAN-1/2""-26MM",PCS,Nietz Dr Chrome Socket (12PT)50043026 26MM,Electrical,1,16.50,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7428,2269,NIE-SOC-HAN-DEE-12P-1/2-11MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045011 11MM,Electrical,1,16.20,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7429,1233,"NIE-SOC-IMP-1/2""-12MM",PCS,Nietz Dr Impact Socket (6PT) 50140012 12MM,Power Tools,1,12.60,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7430,2348,BOS-2608-634-505,PCS,Jigsaw Blade T118AF,Power Tool Accessories,1,11.70,3,Bosch,T118AF,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7431,1519,DRI-SDS-GT02-16260,PCS,Glotool Sds Drill 16 X 260MM,Power Tool Accessories,1,10.50,3,Glotool,GT-A02,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7432,2464,TOO-NIE-PLU-COU-40PH,PCS,Nietz Quick Coupler Plug 40PH,Electrical,1,9.50,3,Nietz,40PH,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7433,1898,NIETZ-MOU-FLA-WHE-57131060,PCS,Nietz Mounted Flap Wheel 57131060,Abrasives & Cutting,1,8.90,3,Nietz,30X20X6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7434,1986,NIETZ-MOU-FLA-WHE-57110100,PCS,Nietz Mounted Flap Wheel 57110100,Abrasives & Cutting,1,7.90,3,Nietz,20X15X6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7435,2378,FAN-ACC-SPI,PCS,Spinner 12/16 Auto Fan (khind),Fans & Ventilation,1,6.50,3,Khind,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7436,1914,BOS-2608-595-059,PCS,Hss-g Metal Bit 4.0MM (PCS),Power Tools,2,4.90,3,Bosch,,duplicate_listing,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7437,1381,BOS-2608-585-875,PCS,Hss-g Cobal Bit 2.5MM (PCS),Power Tools,7,4.40,3,Bosch,,duplicate_listing,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7438,1425,BOS-2608-595-053,PCS,Hss-g Metal Bit 2.5MM (PCS),Power Tools,8,3.30,3,Bosch,,duplicate_listing,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7439,1031,NIP-TIM-5L-D 4/6/19,CAN,5L Nippon Timbershade Deep Base,Paint & Sundries,1,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7440,1122,NIP-ROOF-5L-D,CAN,5L Nippon Roof Coating Deep Base,Building Materials,1,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7441,1142,NIP-ROOF-5L-T,CAN,5L Nippon Roof Coating Tint Base,Building Materials,1,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7442,1175,NIP-ROOF-5L-A,CAN,5L Nippon Roof Coating Accent Base,Building Materials,1,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7443,1280,NIP-ECO-CB,CAN,1L 811-7338 Eco 100 Cobalt Blue Cb,Paint & Sundries,1,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7444,1334,NIP-ECO-LR,CAN,1L 811-0736 Eco 200 Red Lr,Paint & Sundries,1,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7445,1472,NIP-FLO-5L-D,CAN,5L Nippon Floor Coating Deep Base,Paint & Sundries,1,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7446,1568,NIP-ECO-OG,CAN,1L 811-5554 Eco 100 Oxide Green Og,Paint & Sundries,1,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7447,1684,NIP-SPO-LES-5L-P,CAN,5L Nippon Spot-less Plus Pastel Base,Paint & Sundries,1,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7448,1988,NIP-ODOURLITE-1L-T,CAN,1L Nippon Odourlite Soft Matt Tint Base,Paint & Sundries,1,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7449,2173,NIP-ODOURLITE-1L-P,CAN,1L Nippon Odourlite Soft Matt Pastel Base,Paint & Sundries,1,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7450,2300,GAS-BUT-GT230G,CAN,Glogas Butane Gas Cartridge,Home Appliances,257,4.90,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7451,2225,HHD-TOI-SQU-SIPHON,PCS,Square PVC Cistern Siphon,Bathroom,80,14.90,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7452,2240,GUM-PVC-OCI-100G,TIN,Sr Oci PVC Gum 100G,Chemicals & Adhesives,79,7.20,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7453,2411,KGR-ADH-0100ML,TIN,Kangaroo Brand 505 Super Adhesive 100ML,Chemicals & Adhesives,68,7.50,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7454,2459,HHD-TOI-COV-WHI,SET,Toilet Seat Cover:l/d PVC White Full,Bathroom,66,12.90,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7455,2310,WOO-PLY-5.2MM,PCS,Plywood 5.2MM X 4 X 8,Building Materials,46,39.50,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7456,2347,BOA-GYP-04.5MM,PCS,4 X 8 X 4.5MM Prima Flat Sheet,Building Materials,41,39.50,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7457,2472,IND-FIL-3.0KG,ROLL,Stretch Film 2.5KG X 23 Micron X 500MM,Building Materials,36,37.90,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7458,2337,BOA-GYP-06MM,PCS,4 X 8 X 6.0MM Prima Flat Sheet,Building Materials,32,49.90,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7459,2412,KGR-OXI-57A1LIT,TIN,Stove Brand 57A Black Oxide Paint 1 Litre,Paint & Sundries,22,27.90,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7460,2360,THI-KOYA-622,TIN,Gold Pyramid 2KG Thinner,Paint & Sundries,19,29.90,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7461,2497,HHD-CIS-LOW,PCS,Weser Plastic Low Level Cristern,Bathroom,16,54.90,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7462,2342,PAI-HAN-CRI-3M,PCS,3M Cristin Telescope,Paint & Sundries,14,42.90,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7463,2442,PAI-HAN-CRI-2M,PCS,2M Cristin Telescope,Paint & Sundries,14,32.90,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7464,2287,PAI-HAN-CRI-4M,PCS,4M Cristin Telescope,Paint & Sundries,13,54.90,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7465,2609,ADH-TAP-ADH-GT100,PCS,Globand Adhesive Tape 100MM X 10M,Chemicals & Adhesives,11,28.50,3,,,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",no,open,,,
7466,2279,CIMA-2933/2,SET,2933-2 L/ceiling Lamp (32W DL)+(32W Ww) W Ic Control,Lighting,10,142.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7467,2217,TOPLUS-HIG-GLO-5L-B,CAN,5L Toplus High Gloss B Base,Paint & Sundries,10,0.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7468,2184,KGR-ADH-3KG,TIN,Kangaroo Brand 505 Super Adhesive 3KG,Chemicals & Adhesives,9,99.50,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7469,1807,ELE-PEN-420-E27-WHI,PCS,420 Pendant Lamp White,Lighting,8,72.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7470,2218,TOPLUS-HIG-GLO-5L-D,CAN,5L Toplus High Gloss D Base,Paint & Sundries,8,0.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7471,2222,FAN-WAL-OS-16WF,SET,Osaki 16 Wall Fan,Fans & Ventilation,7,195.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7472,2379,FAN-TAB-KDK-KB-404,PCS,Kdk Table Fan 16,Fans & Ventilation,5,189.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7473,2465,TOPLUS-HIG-GLO-5L-A,CAN,5L Toplus High Gloss A Base,Paint & Sundries,5,85.90,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7474,2049,ELE-PEN-420-E27-B+G,PCS,420 Pendant Lamp Black + Gold,Lighting,5,72.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7475,1909,RIC-COO-MRM10010BDG,PCS,Midea 1.0L Jartype Rice Cooker 500W,Home Appliances,4,99.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7476,2363,WEL-MAC-FIG-MMA200,UNIT,Fighter Inverter Welding Machine 200A,Welding,3,639.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7477,2296,"BBQ-IEM-PRE-2250CB-22""",UNIT,Iemseb Premium 22 Kettle Grill Charcoal Bbq Set,Home Appliances,2,798.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7478,2046,DC-DQE1200/30L,SET,Oil-free Air Compressor (30L),Power Tools,2,659.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7479,2051,JQB-SUNWAVE-65W,UNIT,Jqb Foldable Solar Panel 65W,Power Tools,2,499.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7480,2460,IND-VEN-AIR-12'',UNIT,Airbank 12 Industrial Ventilator,Fans & Ventilation,2,478.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7481,2610,ALP-WAT-HEA-EZY,UNIT,Alpha Instant Water Heater Ezy-e,Home Appliances,2,379.00,3,,,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",no,open,,,
7482,2352,JQB-SUNWAVE-110W,UNIT,Jqb Foldable Solar Panel 110W,Power Tools,1,699.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7483,2233,X-ELE-CEI-LIG-1721/1-32PCS,PCS,1721/1 L/ceiling Lamp With I/c Control,Lighting,1,288.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7484,2234,X-ELE-CEI-LIG-1721/2-32PCS,PCS,1721/2 L/ceiling Lamp With I/c Control,Lighting,1,288.00,3,,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,no,open,,,
7485,625,ELE-FAJAR-FLX-2.5MM-GREY,MTR,Fajar 2.5MM (50/0.25) X Flexible Cable (grey) (MTR),Electrical,121,12.90,2,Fajar,3CORE,duplicate_listing,pending,,,,g2500,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",yes,open,,,
7486,926,IND-SCO-SMR-S512TY,PCS,Samurai King Steel Shovel S512TY (DOZ),Building Materials,1,16.90,2,Samurai,S512TY,duplicate_listing,pending,,,,g2500,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",yes,open,,,
7487,3628,"FAS-SCR-TAP-PAN-8#3/4""",PCK,8 X3/4 Ph Self Tapping Screw-pan Head (20PCS/PCK) (PCK),Fasteners & Fixings,36,2.20,3,,X3/4,duplicate_listing,,,,,,,yes,open,,,
7488,2570,ACE-HAM-ANC-1/4X1 1/4,PCK,Ace Hammer Drive Anchor 630 1/4 X1 1/4 (10PCS/PCK) (PCK),Hand Tools,20,5.40,3,,10PCS/PCK,duplicate_listing,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
7489,4734,CHA-PVC-BEL-R6MM,MTR,Bellea PVC (red) (MTR),"Rope, Chain & Netting",18,3.70,3,,CHAIN-6MM,duplicate_listing,,,,,,,yes,open,,,
7490,2900,TOO-FIL-BCC-4.5200MM,PCS,Bahco Chain Saw File 168-8-4.5-3P 11/641IN (PCS),Hand Tools,9,6.40,3,,168-8-4.5-3P,duplicate_listing,,,,,,,yes,open,,,
7491,1425,BOS-2608-595-053,PCS,Hss-g Metal Bit 2.5MM (PCS),Power Tools,8,3.30,3,Bosch,,duplicate_listing,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7492,1381,BOS-2608-585-875,PCS,Hss-g Cobal Bit 2.5MM (PCS),Power Tools,7,4.40,3,Bosch,,duplicate_listing,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7493,2587,WEL-ELE-J38.12-2.5MM,PCK,Welding Electrode X 2.5MM (PCK),Welding,6,15.90,3,,J38.12,duplicate_listing,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
7494,4006,PAI-SPR-PMT-013,CAN,Paint Master Spray Paint - No. 13 Fresh Green (CAN),Paint & Sundries,6,6.50,3,,NO.13,duplicate_listing,,,,,,,yes,open,,,
7495,7123,HOS-SPA-WAS-C555,PCS,C555 Washer & Nut (PCS),Fasteners & Fixings,5,2.70,3,,C555,duplicate_listing,,,,,,,yes,open,,,
7496,3918,GLO-HAN-PVC-DOTS,PAIR,Cotton Glove W/side PVC Dots (PAIR),Safety & Workwear,5,1.90,3,Glotool,,duplicate_listing,,,,,,,yes,open,,,
7497,3799,TOO-FIL-BCC-4.8200MM,PCS,Bahco Chain Saw File 168-8-4.8-3P 3/161IN (PCS),Hand Tools,3,6.40,3,,168-8-4.8-3P,duplicate_listing,,,,,,,yes,open,,,
7498,1401,IND-SCO-SMR-S503TY,PCS,Samurai King Steel Shovel S503TY (PCS),Building Materials,2,16.90,3,Samurai,S503TY,duplicate_listing,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7499,5136,PAI-SPR-PMT-015,CAN,Paint Master Spray Paint - No. 15 Sky Blue (CAN),Paint & Sundries,2,6.50,3,,NO.15,duplicate_listing,,,,,,,yes,open,,,
7500,2293,"ACE-HAM-ANC-1/4' X 1 1/2""",PCK,Ace Hammer Drive Anchor 640 1/4 X 1 1/2 (10PCS/PCK) (BOX),Hand Tools,2,5.90,3,,10PCS/PCK,duplicate_listing,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7501,1914,BOS-2608-595-059,PCS,Hss-g Metal Bit 4.0MM (PCS),Power Tools,2,4.90,3,Bosch,,duplicate_listing,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7502,6616,ADH-ELE-3G,PCS,X'traseal Super Glue (economy PACK)3GX12 (PCS),Chemicals & Adhesives,2,1.70,3,,3GX12,duplicate_listing,,,,,,,yes,open,,,
7503,3442,WEL-ELE-J38.12-3.2MM,PCK,Welding Electrode X 3.2MM (PCK),Welding,1,29.80,3,,J38.12,duplicate_listing,,,,,,,yes,open,,,
7504,1042,BOS-2608-585-889,PCS,Hss-g Cobal Bit 6.0MM (SET),Power Tools,1,11.50,3,Bosch,,duplicate_listing,pending,,,,g2500,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",yes,open,,,
7505,1177,BOS-2608-595-066,PCS,Hss-g Metal Bit 6.0MM (SET),Power Tools,1,6.60,3,Bosch,,duplicate_listing,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7506,2741,TOW-CON-MIN66A52,PCS,13 X30 Cotton Face Towel (37G) -min (PACK),Bathroom,1,4.30,3,,X30,duplicate_listing,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7507,5435,"PIP-PVC-E-3/4""",MTR,3/4 (26MM) Class E X 6M PVC Pipe (MTR),Plumbing,238,4.80,3,,,duplicate_listing,,,,,,,no,open,,,
7508,6533,NAI-COM-25MM-20KG,PCK,1 Wire Nail (PCK),Fasteners & Fixings,76,3.90,3,,,duplicate_listing,,,,,,,no,open,,,
7509,7297,CLI-ELE-CAB-SPR-U18-20MMTC,PCS,Tc 20MM PVC Spring/u Clip (PKG),Electrical,4,0.00,3,,,duplicate_listing,,,,,,,no,open,,,
7510,7588,CAB-PVC-FLE-CON-25MM,MTR,"Cable 25MM PVC Flexible Conduit, White 40M (MTR)",Electrical,39,1.30,3,,,duplicate_listing,,,,,,,no,open,,,
7511,5735,ALUM-ROU-25MM,MTR,1 Alum. Round Tube X 6M (MTR),Building Materials,37,12.90,3,,,duplicate_listing,,,,,,,no,open,,,
7512,7613,FAS-HOO-EYE-16#,PCS,16 Hook & Eyes (PCS),Fasteners & Fixings,35,1.30,3,,,duplicate_listing,,,,,,,no,open,,,
7513,6709,"PIP-UPVC-4""",MTR,4 (110MM) Ut X 6M Upvc Pipe (MTR),Plumbing,33,12.90,3,,,duplicate_listing,,,,,,,no,open,,,
7514,7594,"PIP-PVC-1/2""",MTR,"1/2""(22MM) Bs X 6M PVC Pipe (MTR)",Plumbing,25,2.20,3,,,duplicate_listing,,,,,,,no,open,,,
7515,7546,"DOR-BOL-RAI-4""",PCS,4 Rainbows Tower Bolt (PCS),Fasteners & Fixings,20,2.30,3,,,duplicate_listing,,,,,,,no,open,,,
7516,6365,PAI-BRU-633-075MM,PCS,Paint Brush 633 X 75MM (PCS),Paint & Sundries,18,2.90,3,,,duplicate_listing,,,,,,,no,open,,,
7517,4087,HOS-CLE-00830,MTR,8MM X 30M Clear Hose (COIL),Outdoor & Garden,16,1.30,3,,,duplicate_listing,,,,,,,no,open,,,
7518,5968,GRA-CUT-LIN-YEL,PCK,Square Trimer Line-yellow (PCK),Outdoor & Garden,14,5.50,3,,,duplicate_listing,,,,,,,no,open,,,
7519,5162,DOR-HIN-BLK-100MM,PAIR,Iron Hinges Black 4 (PAIR),Home Appliances,13,3.10,3,,,duplicate_listing,,,,,,,no,open,,,
7520,5740,DOR-HIN-BLA-75MM,PAIR,Iron Hinges Black 3 (PAIR),Home Appliances,12,2.50,3,,,duplicate_listing,,,,,,,no,open,,,
7521,7030,"BRA-SHE-8""x10""",PAIR,8 X 10 Shelf Bracket (PAIR),Housewares,9,4.90,3,,,duplicate_listing,,,,,,,no,open,,,
7522,6936,FAS-ANC-PJA-12100,PCS,Sh P. J. Anchor 1/2 X 4 (PCS),Fasteners & Fixings,9,2.90,3,,,duplicate_listing,,,,,,,no,open,,,
7523,7186,PAI-SPR-ANC-030,PCS,400ML Anchor Spray - 30 Black (PCS),Fasteners & Fixings,8,11.50,3,,,duplicate_listing,,,,,,,no,open,,,
7524,7331,PAI-SPR-ANC-001,PCS,400ML Anchor Spray - 1 Clear (PCS),Fasteners & Fixings,6,11.50,3,,,duplicate_listing,,,,,,,no,open,,,
7525,7479,"TOO-FIL-ORE-3/16""",PCS,3/16 Oregan Chainsaw File (b) (PCS),Hand Tools,5,3.90,3,,,duplicate_listing,,,,,,,no,open,,,
7526,6145,IND-SCO-WOO-501,PCS,501 Wooden Handle Shovel Head (PCS),Doors & Hardware,4,14.90,3,,,duplicate_listing,,,,,,,no,open,,,
7527,7513,FAS-ANC-PJA-0980,PCS,Sh P. J. Anchor 3/8 X 4-1/2 (PCS),Fasteners & Fixings,4,1.90,3,,,duplicate_listing,,,,,,,no,open,,,
7528,7719,IND-SCP-WOO25,PCS,Gd Scraper 1 (PCS),Building Materials,4,1.30,3,,,duplicate_listing,,,,,,,no,open,,,
