item_code,uom,display_name,category,stock_qty,price_myr,priority_score,priority_tier,detected_brand,detected_model,suggested_family_key,family_listing_count,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,image_url,local_asset_path,checksum,notes,source_position,coverage_source,coverage_file,existing_classification,existing_rights_status,existing_model,existing_source_url,existing_image_url,existing_image_status,existing_notes,campaign_classification,rights_status_final,evidence_ready,campaign_notes
BRU-RAD-4X642R,PCS,"1-1/2""X642R Radiator Brush",Automotive,22,4.00,46.1,3,,X642R,unbranded:1-1-2-x642r-radiator-brush,1,,,,pending,,pending,,,,,4384,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,X642R,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
COV-HAR-SIC-JM-228,PCS,Sickle Harvesting Palm Oil PVC Cover 30,Outdoor & Garden,2,15.00,46.1,3,,JM-228,unbranded:sickle-harvesting-palm-oil-pvc-cover-30,1,,,,pending,,pending,,,,,4385,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,JM-228,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
CUT-BLA-LB50H-18MM,BOX,Tajima 501 Spare Blade -18MM (1BOX=10PCS),Abrasives & Cutting,4,21.90,46.1,3,,1BOX=10PCS,unbranded:tajima-501-spare-blade-1box,1,,,,pending,,pending,,,,,4386,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,1BOX=10PCS,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
ELE-GRW-32A1PMCB,EA,Grow 32A 1P Mcb,Electrical,42,10.40,46.1,3,,,unbranded:grow-1p-mcb,7,,,,pending,,pending,,,,,4387,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
FAS-SCR-ZPH-DSMHO625-BOX,BOX,Sr Zph Self Drilling Screw (500PCS/BOX) DSM-HO625,Fasteners & Fixings,3,84.90,46.1,3,,500PCS/BOX,unbranded:sr-zph-self-drilling-screw-box-dsm-ho625,1,,,,pending,,pending,,,,,4388,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,500PCS/BOX,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
LAD-H/D-STRO-SS06,UNIT,S/sided H/d Ladder 6 Step,Ladders & Access,3,314.00,46.1,3,,,unbranded:s-sided-h-d-ladder-6-step,1,,,,pending,,pending,,,,,4389,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
PUM-TOI-003S,PCS,Small Toilet Vacuum Pump,Bathroom,10,8.80,46.1,3,,,unbranded:toilet-vacuum-pump,1,,,,pending,,pending,,,,,4390,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SCA-CAM-DIG-3100072,PCS,Digital Luggage Scale,Housewares,2,43.90,46.1,3,,HO/50KG,unbranded:digital-luggage-scale,1,,,,pending,,pending,,,,,4391,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,HO/50KG,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
SHE-CAB-CB504A,UNIT,Cabana Glass Shelf CB504A,Building Materials,1,87.90,46.1,3,,CB504A,unbranded:cabana-glass-shelf-cb504a,1,,,,pending,,pending,,,,,4392,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,CB504A,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
SHH-FIG-BRA-LIN-4X-20LB,PCS,Shuttle 4X Braided Line 100M (20LB) (dark Green),Fishing & Tackle,4,21.90,46.1,3,,20LB,unbranded:shuttle-4x-braided-line-20lb-dark,1,,,,pending,,pending,,,,,4393,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,20LB,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
SHH-FIG-BRA-LIN-4X-40LB,PCS,Shuttle 4X Braided Line 100M (40LB) (dark Green),Fishing & Tackle,4,21.90,46.1,3,,40LB,unbranded:shuttle-4x-braided-line-40lb-dark,1,,,,pending,,pending,,,,,4394,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,40LB,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
SHH-FIG-BRA-LIN-4X-80LB,PCS,Shuttle 4X Braided Line 100M (80LB) (dark Green),Fishing & Tackle,4,21.90,46.1,3,,80LB,unbranded:shuttle-4x-braided-line-80lb-dark,1,,,,pending,,pending,,,,,4395,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,80LB,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
SHH-REEL-TKEB4002S,PCS,"Torikumu Ebi U. Light (4'0"")(PRAWN ROD)(GUIDE7'S)",Fishing & Tackle,2,43.90,46.1,3,,GUIDE7,unbranded:torikumu-ebi-u-light-4-0-prawn-rod,1,,,,pending,,pending,,,,,4396,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,GUIDE7,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
SHO-HAN-HDLE-8040,PC,Hand Shower Handle Only 8040,Bathroom,5,17.60,46.1,3,,,unbranded:hand-shower-handle-only-8040,1,,,,pending,,pending,,,,,4397,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
SPO-SCR-SCH,PCS,Sponge Scrub,Other,155,6.20,46.1,3,,,unbranded:sponge-scrub,1,,,,pending,,pending,,,,,4398,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TAP-BIB-QBC01W,PCS,Jopex PVC BIBTAP-QBC01W,Plumbing,20,12.80,46.1,3,,BIBTAP-QBC01W,unbranded:jopex-pvc-bibtap-qbc01w,1,,,,pending,,pending,,,,,4399,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,BIBTAP-QBC01W,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
"TOI-CON-4""X2""",NOS,WC Connector 4 X 2,Bathroom,4,21.90,46.1,3,,,unbranded:wc-connector-4-x-2,1,,,,pending,,pending,,,,,4400,full_catalogue_4301_4400,/home/ubuntu/work/full_catalogue_image_pass/products_4301_4400_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TOO-COM-IRO-BUL-19MM,PCS,19MM Iron Bull Spanner,Hand Tools,11,13.60,46.1,3,,,unbranded:iron-bull-spanner,31,,,,pending,,pending,,,,,4401,full_catalogue_4401_4500,/home/ubuntu/work/full_catalogue_image_pass/products_4401_4500_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
TOO-RUL-SSS-6289-1M,PCS,Steel Ruler 1M,Power Tools,2,25.90,46.1,3,,,unbranded:steel-ruler,2,,,,pending,,pending,,,,,4402,full_catalogue_4401_4500,/home/ubuntu/work/full_catalogue_image_pass/products_4401_4500_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Campaign-level rights gate is needs_permission; original source rights metadata is retained in existing_rights_status.
WAT-NOZ-ADP-026B,PCS,Gardenu 026B Water Nozzle Adaptor - Brs,Electrical,11,22.90,46.1,3,,026B,unbranded:gardenu-026b-water-nozzle-adaptor-brs,1,,,,pending,,pending,,,,,4403,full_catalogue_4401_4500,/home/ubuntu/work/full_catalogue_image_pass/products_4401_4500_reviewed.csv,PENDING,needs_permission,026B,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
WEL-REG-YAM-ACT,PCS,Yamato Regulatuor - YR71 Acetylene,Welding,1,88.90,46.1,3,,YR71,unbranded:yamato-regulatuor-yr71-acetylene,1,,,,pending,,pending,,,,,4404,full_catalogue_4401_4500,/home/ubuntu/work/full_catalogue_image_pass/products_4401_4500_reviewed.csv,PENDING,needs_permission,YR71,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
BAT-PSN-LIT3V-CR-1616/5BE,PCS,CR-1616/5B Lithium 3V,Electrical,22,11.30,46.0,3,,CR-1616/5B,unbranded:cr-1616-5b-lithium,1,,,,pending,,pending,,,,,4405,full_catalogue_4401_4500,/home/ubuntu/work/full_catalogue_image_pass/products_4401_4500_reviewed.csv,PENDING,needs_permission,CR-1616/5B,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
BIB-TAP-K2B-LT8114,PCS,Luxtec Wall Bibtap K2B-LT8114,Plumbing,8,30.90,46.0,3,,K2B-LT8114,unbranded:luxtec-wall-bibtap-k2b-lt8114,1,,,,pending,,pending,,,,,4406,full_catalogue_4401_4500,/home/ubuntu/work/full_catalogue_image_pass/products_4401_4500_reviewed.csv,PENDING,needs_permission,K2B-LT8114,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
BLA-SAW-TCT-4X30T,PCS,"Blimax Tct Saw BLADE-4""X30T",Power Tool Accessories,15,16.50,46.0,3,,BLADE-4,unbranded:blimax-tct-saw-blade-4-x30t,1,,,,pending,,pending,,,,,4407,full_catalogue_4401_4500,/home/ubuntu/work/full_catalogue_image_pass/products_4401_4500_reviewed.csv,PENDING,needs_permission,BLADE-4,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
BURR-CAR-T.C.T-AX1020,PCS,Blimax Carbide BURR-AX1020,Other,2,42.90,46.0,3,,BURR-AX1020,unbranded:blimax-carbide-burr-ax1020,1,,,,pending,,pending,,,,,4408,full_catalogue_4401_4500,/home/ubuntu/work/full_catalogue_image_pass/products_4401_4500_reviewed.csv,PENDING,needs_permission,BURR-AX1020,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
BURR-CAR-T.C.T-CX1020,PCS,Blimax Carbide BURR-CX1020,Other,2,42.90,46.0,3,,BURR-CX1020,unbranded:blimax-carbide-burr-cx1020,1,,,,pending,,pending,,,,,4409,full_catalogue_4401_4500,/home/ubuntu/work/full_catalogue_image_pass/products_4401_4500_reviewed.csv,PENDING,needs_permission,BURR-CX1020,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
CAR-WAS-SNOW-500ML,PCS,Aa Care Care Snow Wash (premium) 500ML,Automotive,10,14.70,46.0,3,,,unbranded:aa-care-care-snow-wash-premium,2,,,,pending,,pending,,,,,4410,full_catalogue_4401_4500,/home/ubuntu/work/full_catalogue_image_pass/products_4401_4500_reviewed.csv,PENDING,needs_permission,,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
"CLI-HOS-GP-6""",PCS,Gp S/steel Hose CLIP-6 (102-152MM),Outdoor & Garden,8,3.70,46.0,3,,CLIP-6,unbranded:gp-s-steel-hose-clip-6-102,1,,,,pending,,pending,,,,,4411,full_catalogue_4401_4500,/home/ubuntu/work/full_catalogue_image_pass/products_4401_4500_reviewed.csv,PENDING,needs_permission,CLIP-6,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
"COC-BASIN-K400L-1/2""",PCS,Washbasin Tap:cp L/type Pillar 1/2,Plumbing,10,24.90,46.0,3,,K400L,unbranded:washbasin-tap-cp-l-type-pillar-1-2,1,,,,pending,,pending,,,,,4412,full_catalogue_4401_4500,/home/ubuntu/work/full_catalogue_image_pass/products_4401_4500_reviewed.csv,PENDING,needs_permission,K400L,,,pending,Systematic authoritative-source pass performed for this low-priority row; no exact model-specific manufacturer image was preserved.,PENDING,needs_permission,NO,Branded/model retry overlay: retry researched fail-closed to PENDING; no exact image evidence preserved.
