item_code,display_name,category,uom,stock_qty,price_myr
ROP-WIR-GAL-4.0MM,Galv Wire Rope-cnn 4.0MMX6X7,Lifting & Rigging,COIL,1,129.00
SAF-COA-CLI-ORANGE-09114,Clip On Elastic Vest-orange Red,Safety & Workwear,PCS,7,14.50
SHH-ROD-TKKT27032S,"Torikumu Kotai Ii Medium (7'0"") Rod",Fishing & Tackle,PCS,2,66.50
TOI-PLA-BOW,Plastic Toilet Bowl,Bathroom,PCS,4,27.90
TOO-COM-IRO-BUL-36MM,36MM Iron Bull Spanner,Hand Tools,PCS,3,72.50
TOO-COM-IRO-BUL-44MM,44MM Iron Bull Spanner,Hand Tools,PCS,2,113.00
"TOO-CUT-BOL-GT14""",Glotool Bolt Clipper 14,Fasteners & Fixings,PCS,1,31.90
"TOO-DRV-BLI-IMP-8""(-)","Blimax Impact Screw DRIVER-8""X6MM (-)",Power Tools,PCS,4,8.90
TOO-EXT-BARW0015A,1/2 Extension Bars 125MM,Electrical,PCS,4,10.50
TOO-SOC-SET-10-32MM,25PC Socket Wrench - Twn,Hand Tools,SET,2,62.90
WAL-DOW-81157-1 BK,Up Down Lite 81157/1 Bk,Lighting,PCS,3,45.00
WIN-LOU-YNC-8B,8B Yunco Louvres Window,Doors & Hardware,SET,18,24.80
WOO-SQU-08',Mrtx List 8 (S4S),Building Materials,PCS,40,2.00
ARR-BAN-STE-APB1710,Arrow Black Painted Band 17MM X 10M -black,Other,ROLL,7,26.90
BNW-BOL-SS304-M12-35MM,SS 304 Bolt - M12 X 35MM,Fasteners & Fixings,PCS,18,2.70
BRA-SHE-BRO-43080,Esb Shelf Bracket Brown,Housewares,PCS,6,15.90
CUT-CIR-30-120MM,Adjustable Circle Cutter,Abrasives & Cutting,SET,4,23.50
CUT-DEW-DW4724UT,Diamond Blade Mpp Ultra Thin Turbo,Abrasives & Cutting,PCS,3,28.90
DZ-GEN-PSC-30X400X35,Star Flat Chisel PH65 30 (mm),Hand Tools,PCS,2,55.00
DZ-GEN-PST-30X400,Star Bull Point PH65 30 (mm),Other,PCS,2,54.90
ELE-METW0453,Digital Multi-meter W0453,Electrical,PCS,7,38.50
FAS-BOL-EXP-1075,Sh Expansion Bolt M10 X 75,Fasteners & Fixings,BOX,3,119.00
FIT-HDPE-TEE-20MM,HDPE Tee Equal 20MM,Plumbing,PCS,128,3.80
INS-IS1216(P),Pedestal IS1216(P),Other,PCS,1,148.00
KGR-FLO-COA-9285,Kangaroo Floor Coat 9285 - Brown,Paint & Sundries,TIN,3,199.00
MOP-REFILL-LIAO-R-A101,Microfiber Mop Refill (A130101) - Liao,Housewares,PCS,9,10.90
PLA-BAG-W500-1114,11 X 14 X Tbag (aa),Packaging,PCK,13,6.30
PLA-BAG-W500-1518,15 X 18 X Tbag (aa),Packaging,PCK,13,6.50
SAF-EAR-EM9003,Picasaf 9007 Ear Muffle (26DB),Safety & Workwear,PCS,4,25.90
SHH-BLA-NET-NO.3,"Black Net No. 3 (1 1/2"") (3.5CM)",Fishing & Tackle,PCS,6,18.70
SHH-MASK-YD18-TAIWAN,Swim Mask (taiwan),Fishing & Tackle,PCS,6,16.90
SHH-ROD-AGS502,"Hytac Avengers Rod (5'0"")",Fishing & Tackle,PCS,2,41.50
SHO-HAN-SET-05375,Ess 509 Shower Set 05375,Bathroom,SET,5,24.90
SWI-SOC-ELE-E021B,Elegance 2 GANG 1 Way-black (E021B),Electrical,PCS,17,24.30
SWI-SOC-SCH-IP66,Schneider 13A 3 Pin Combination Switch,Electrical,PCS,2,155.00
TOO-CLA-GW473250,Heavy G-shape Clamp 10,Hand Tools,PCS,2,59.50
TOO-WRE-KEY-ASUMA-MALK001-A,8PCS (mm) Asuma Alenkey,Power Tools,SET,14,4.80
TOO-WRE-KEY-KTBAL12006,King Top 9PCS-6 Ball Point Hex Key Wrench Set 12006,Hand Tools,SET,6,18.90
"TOO-WRE-OIL-VIV-6""",Viviv Oil Filter WRENCH-6 Chain,Hand Tools,PCS,7,16.50
VAL-ANG-VIP-V4113,Vip Brand Chrome Angle Valve,Plumbing,PCS,9,30.90
WEL-MAC-IWE-TIG-220A,I-weld Inventer TIG Machine TIG 220A,Welding,UNIT,1,1329.00
X-FLO-MOC-66160,24 X 24 Pure Black Tiles,Power Tools,PCS,1,31.90
X-FLO-MOC-KH40ADA40,16 X 16 Ceramic Floor Tiles KH40ADA40,Power Tools,PCS,6,6.20
X-FLO-MOC-P6QP452,P6QP452 60X60CM,Power Tools,PCS,1,31.90
BIT-HOL-DB-2311,Flexible Driver Bit Holder,Other,PCS,8,11.90
CLI-HOS-ORB-1A,Orbit Hose Clip No : 1A,Outdoor & Garden,PCS,30,1.30
COC-STO-C018,Brass Stop Cock - C018 18 MM,Plumbing,PCS,11,23.50
CUT-BLA-ALUM-BA7580,"Bossman Circular Saw Blade 190MM (7.5"") X 80T (for Aluminium)",Power Tool Accessories,PCS,5,56.90
DOR-H&S-BS135MM,Rb Hasp & STAPLE-135MM,Fasteners & Fixings,DOZ,1,54.90
GAR-SIC-D0301,Grass Sickle With 18 Wood Handle,Doors & Hardware,PCS,23,15.50
HOS-COU-CON-40200007,Ecogreen- One Way Snap-in Coupling,Outdoor & Garden,PCS,10,3.70
"IND-CAS-FIX-2""",2 DL5 Tpe Fixed Caster,Building Materials,PCS,11,9.90
PAI-BRU-086-65MM,086 Cs Nylon Paint Brush 2-1/2,Paint & Sundries,DOZ,14,32.90
PUM-FOO-H/D-A50000,Arrow Heavy Duty Foot Pump,Pumps & Water,PCS,12,34.90
SAF-SPE-PIC-ST21-CLE,Picasaf Protective Eyewear-clear ST21,Safety & Workwear,PCS,16,6.60
SHH-LINE-WHI-NO.250,(sf) Round White M. L. No. 250,Fishing & Tackle,PKT,13,9.30
TAP-CAB-CB2541SS,Cab Pillar Mounted Flex Head+spout Kitchen Tap Body (DIAMETER32MM),Plumbing,PCS,2,199.00
TOO-COM-IRO-BUL-13MM,13MM Iron Bull Spanner,Hand Tools,PCS,29,5.40
TOO-DRV-SET-STA-6PCS,"0&1PT,1.4,2,2.4,3MM Slotted 6PC Precision S/drv Set",Power Tools,SET,2,20.90
TOO-FIL-BCC-5.5200MM,Bahco Chain Saw File 168-8-5.5-3P 7/321IN,Hand Tools,PCS,15,6.40
TOO-WRE-3WAY-101214,Y Type Wrench,Hand Tools,PCS,8,11.80
TOPLUS-HIG-GLO-1L-C,1L Toplus High Gloss C Base,Paint & Sundries,CAN,3,36.10
WRE-RAT-17MMX19MM-SEN,Sensui Tail Ratchet Wrench 17MMX19MM,Hand Tools,PCS,3,36.90
WRE-RAT-17MMX21MM-SEN,Sensui Tail Ratchet Wrench 17MMX21MM,Hand Tools,PCS,3,36.90
X-BOS-0601-9F4-0L0,Gsr 1000 Batt. Screwdriver,Hand Tools,UNIT,5,295.00
X-CAR-WAX-CG,Cg Crystal Wax 5 IN 1,Power Tools,PCS,11,35.90
AER-6MC8,Aerico 6MC8,Other,PCS,10,9.20
AIR-DUS-MDSI-04061,Mdsi (MD-04061) Air Duster - Short,Automotive,PCS,3,30.90
BAT-ENE-REC-AA-4PCS,Ener Rech 4AA,Electrical,PCK,3,81.50
BBQ-GRI-CN FYZ-28022A,Enamel Portable Bbq Grill Set - 28022A,Outdoor & Garden,SET,2,229.00
BLI-HSS-HOL-SAW-16MM,Blimax Hss Hole SAW-16MM,Power Tool Accessories,PCS,4,10.50
BOS-1619-P09-976,Round Nut White (rplc 1603-340-037),Fasteners & Fixings,PCS,3,9.50
"BRA-SHE-S/S-G785-06""",G785 304 H/duty Shelf Bracket 6,Housewares,SET,6,14.50
BRO-MOP-MSCIR-300Q,300Q Circular Mop,Housewares,PCS,6,15.80
CUT-DIS-MARK-12300-P036,Mr. Mark P36 Master Fibre Disc - Blk,Abrasives & Cutting,PCS,31,2.90
CUT-ELE-EDM-4180,4 X 180 Gold Elephant Mop Disc,Housewares,PCS,18,3.90
CUT-ELE-ESS410D,"4""X1.0 Gold Elephant Cutting Disc",Abrasives & Cutting,PCS,42,1.50
DOR-H&S-BS085MM,Rb Hasp & STAPLE-85MM,Fasteners & Fixings,DOZ,2,26.90
ELE-PEN-81218/3-E27,81218/3 Pendant Lamp Round Base,Lighting,PCS,2,65.00
"FAS-RIV-PAT-3/16""X3/4""-PCK",Blind Rivet: Jaguar 3/16 X 3/4 (20PCS/PCK),Fasteners & Fixings,PCK,23,2.90
HOS-CLE-00830,8MM X 30M Clear Hose (COIL),Outdoor & Garden,COIL,16,27.90
"IND-CAS-SWI-TSCB-2""",2 DL5 Tpe Threaded Stem Swivel Caster W Brake,Fishing & Tackle,PCS,6,17.90
IND-PAI-CEMENT,PVC Cement Pail-yellow,Chemicals & Adhesives,PCS,59,5.20
MTR-FLOAT-SW,Plasma 5 Meter Float Switch,Fishing & Tackle,PCS,2,53.90
SAF-SLI-GLO-3TON5M,Webbing Sling (glolift) 75MM 3 Ton X 5M,Lifting & Rigging,LGTH,4,45.90
SHH-ROD-2511300,Santec 2511-300 Puyu Solid Pole (3MTR),Fishing & Tackle,PCS,4,26.50
SHO-HAN-SET-05369,Ess 500A Shower Set 05369,Bathroom,SET,5,21.50
SPO-SCO-QB-3M-5PCS,Atlas 27NM 6 X 9 Handpad-maroon,Other,PCS,18,5.20
SWI-T/SOC-FLE-6155NS,T/skt W/surge Sp TS-5GLS-540A FLE-6155NS,Electrical,SET,6,44.90
TAP-CAB-CB1540SS-BL,Cabana S/s Pillar Mounted Kitchen Tap,Plumbing,PCS,2,169.00
TAR-SHT-450#-B.GREEN,Canvas 450 (b. Green) 6 X 45M,Building Materials,COIL,2,629.00
TOO-COM-W0305O-14*17MM,2 Open Wrench (14*17MM),Hand Tools,PCS,9,10.50
TOO-NIE-SET-SCR-EXT-6#,Nietz 6 Screw Extractor Set 12/240 50149806,Fasteners & Fixings,SET,1,26.90
TOO-WK-PWT-5513,Worker 21V Cordless Brushless Angle Grinder 5513,Power Tools,UNIT,1,539.00
TOO-WRE-DOU-1415,Double Flexible Socket Wrench 14 X 15MM,Hand Tools,PCS,10,17.90
TOO-WRE-OIL-MBSP007,"12""X300MM Sensui Oil Filter Wrench",Hand Tools,PCS,4,28.90
WAL-PLU-S/S-CC225-M6X60MM,S/steel Wall Plug - K103-304 M6X60MM CC225,Fasteners & Fixings,PCS,147,1.70
X-BAT-ENE-REC-4AA-4PCS,Enr Max Alk Aaa 12PCS,Power Tools,PCK,11,36.90
ACC-HYU-HY-15,Hyundai Press Control,Other,PCS,1,198.00
"ADH-TAP-3""",Waterproof Flex Tape,Chemicals & Adhesives,ROLL,2,15.90
APR-PVC-YEL,Thin PVC APRON-YELLOW24IN X 36IN0.18MM,Safety & Workwear,PCS,13,6.20
BNW-B&N-RBN-110-BOX,Sr G. I Boit & Nut 3/16 X 1 (box),Fasteners & Fixings,BOX,2,18.20
BRO-FLO-NYL-203,203 Nylon Broom With Handle,Doors & Hardware,PCS,43,6.20
"CON-STR-OFFSET-2""",4 Toilet Off Set Connector,Bathroom,PCS,6,12.90
CUT-GRI-W2451-180,Grinding Wheel,Abrasives & Cutting,PCS,9,8.00
GRA-SSS-06085(6),6 Elise S/steel Floor Grating,Bathroom,PCS,7,15.90
HOS-CON-13-16MM,Power Hose Joint,Outdoor & Garden,PCS,66,1.00
LED-INS-KIL-2W,LED Insect Killer 2W,Lighting,PCS,1,99.00
LIG-EM-EL-LE115,ECONLITE'15 X LED Emergency Light (jkr Approved),Lighting,SET,1,108.00
POL-HAR-NYL-JM-666A,"Harvesting Palm Oil Clip 1-1/2""(38MM) PVC - Green",Other,PCS,10,8.90
PUMP-SHADE,Marlino Pump Shade,Pumps & Water,PCS,3,139.00
PYE-STRIP-M-500ML,PYE Strippa M-500ML,Building Materials,TIN,5,19.50
SHH-LINE-WHI-NO.120,(sf) Round White M. L. No. 120,Fishing & Tackle,PKT,20,4.80
SWI-SOC-ELE-PTBK600,600MM Power Tracks (surface)-black (BK600),Electrical,PCS,2,195.00
SWI-SOC-ULT-M0813BMG,Ultra 13A Flat Pin Swi Sock (large ROCKER)(M0813BMG),Electrical,PCS,20,13.00
SWI-SOC-ULT-M0813BW,Ultra 13A Flat Pin Swi Soc (large Roc)-whi (M0813BW),Electrical,PCS,32,8.60
SWI-SOC-ULT-M0813MG,Ultra 13A Flat Pin Swi Soc Neon-mat Grey (M0813MG),Electrical,PCS,23,11.90
TAP-2-WAY-CA411QH,CA411QH 2-WAY Tap V/p,Plumbing,PCS,7,39.50
TOO-COM-IRO-BUL-34MM,34MM Iron Bull Spanner,Hand Tools,PCS,3,66.50
TOO-COM-IRO-BUL-35MM,35MM Iron Bull Spanner,Hand Tools,PCS,3,69.50
TOO-COM-W0305M-12*14MM,2 Open Wrench (12*14MM),Hand Tools,PCS,11,8.50
"TOO-PICK-ALUM-00657T-33""",33 Aluminium Foldable Pick Up Tool,Power Tools,PCS,10,39.80
TOO-VIC-W2484,Heavy Hinged Pipe Vise 4,Plumbing,PCS,1,349.00
CHA-MKX-2026,Part : Charger,Outdoor & Garden,PCS,2,24.90
CUT-FLA-TAI-A80100,Tailin Flap Discs A80,Abrasives & Cutting,PCS,8,8.20
CUT-SCI-JM-317,Jayamata Scissor Multi-purpose 7.7,Abrasives & Cutting,PCS,8,9.20
CUT-TIL-BLI-BLA,Blimax Tile Cutter,Flooring,PCS,2,43.00
DOR-LOC-CYL-02025(SS),587 SS Czs Cylindrical Door Lock,Doors & Hardware,SET,20,19.50
FAS-SCR-TECH-METAL-19MM-PCK,Techscrew-metal Screw X 19MM (50PCS/PCK),Fasteners & Fixings,PCK,12,5.20
"FIT-YG228R-NIP-REC-3/8""X1/4""-BRA","Brass Reduced Nipple 3/8""X1/4 YG228R (BRA)",Plumbing,PCS,10,3.50
LOC-HD-SHE-50MM,50MM Shenling Heavy Duty Lock,Locks & Security,PCS,8,18.50
LOC-OLP-LTS70,70MM Olpha Brass Hammer Type Pad Loc,Hand Tools,PCS,3,62.90
NAI-ROO-TWI-RED,2-1/2 Twist Roofing Nails (red),Fasteners & Fixings,BAG,28,11.80
PAI-BRU-633-065MM,Paint Brush 633 X 65MM,Paint & Sundries,DOZ,3,21.90
PAI-BRU-WOO-080MM,Gd Wool Brush 80 MM,Paint & Sundries,DOZ,2,32.90
PAI-ROL-SPM100,Paint Master Paint Roller Set 4,Paint & Sundries,SET,81,4.50
PIP-HDPE-25MM-PN12.5,3M HDPE Pipe - Non SIRIM X 25MM,Plumbing,LTH,43,5.50
SAF-SHO-SOB-07#,Sobar P800 Safety Shoes 7,Safety & Workwear,PAIR,2,52.90
SHH-FISH-NET-0.15D-25MM-50MD/5A,"25MM (1"") 50MD (4') /5A",Fishing & Tackle,PCS,4,26.50
SHH-HOO-4206-NO.5,4206 No. 5 Galah Hook (20'S),Fishing & Tackle,PKT,14,6.50
SHH-LINE-L/G-OHML6,Omega Hayasu Mono Line 6LBS (rainbows),Fishing & Tackle,PCS,7,11.90
SHH-LINE-WHI-NO.12,(bs)long White M. L No. 12,Fishing & Tackle,PCS,26,3.70
SHH-SINKER-NO.1/2,Single Head Sinker No. 1/2 (2PCS/PCK),Fishing & Tackle,PCK,39,2.40
TOO-COM-IRO-BUL-18MM,18MM Iron Bull Spanner,Hand Tools,PCS,15,9.80
TOO-ELE-GUN-PIN-20-80,20-80 Soldering Iron Gun,Home Appliances,PCS,4,27.90
TOO-WRE-DOU-1214,Double Flexible Socket Wrench 12 X 14MM,Hand Tools,PCS,11,15.30
X-CYL-LOC-EPO-CL011-SN,Epo Cylindrical Lever Lock (CL011 Sn),Locks & Security,SET,2,58.50
BAT-ENE-MIN-A23,Energizer Mini Al A23 8P1,Electrical,PCK,30,6.20
BNW-B&N-RBN-205-BOX,Sr G. I Boit & Nut 1/4 X 5/8 (box),Fasteners & Fixings,BOX,2,17.80
BRA-S/S-L-65383,Stainless Steel L Bracket 65383-65X65,Plumbing,PCS,41,5.90
BURR-CAR-T.C.T-HX1232,Blimax Carbide Milling BURR-HX1232,Other,PCS,2,48.90
BURR-CAR-T.C.T-LX1228,Blimax Carbide Milling BURR-LX1228,Other,PCS,2,48.60
CUT-ELE-EMC420,"4""X2.0 Gold Elephant Cutting Disc",Abrasives & Cutting,PCS,29,1.90
CUT-PIP-TUB-AT4308,Anton Tubing Cutter,Abrasives & Cutting,SET,3,28.80
DOR-WOO-FRA-ALU,Door Frame For 1.1/2 X 2 X 72 X 30 Aluminium,Doors & Hardware,PCS,2,188.00
FLO-MOC-KV910,"Kv 910 12""X12 Homotile",Flooring,PCS,15,4.80
FLO-PVC-NO.24903,PVC Flooring No. 528-20,Flooring,ROLL,7,169.00
GAR-CUT-VIS-200MM,Kakc Steel Sheet Cutter-bent,Outdoor & Garden,PCS,2,16.20
GAR-SPR-PRE-L50,5 Litre Pressure Sprayer,Outdoor & Garden,PCS,9,39.00
GER-PLUG-BP8ES,Ngk 14 X 19.0 Spark Plug (generator),Electrical,PCS,25,7.30
GRA-CUT-BLA-12037(14),14 Grass Blade-b Trimmer Blade-big,Outdoor & Garden,PCS,2,17.90
GUN-TAC-STA-TR45,Light-duty Staple Gun TR45,Fasteners & Fixings,UNIT,3,93.00
HOS-GAR-MK-HS-1804-13M,Mark-x PVC Gre/blk Garden Hose,Outdoor & Garden,ROLL,1,34.90
SAF-SHO-SOB-06#,Sobar P800 Safety Shoes 6,Safety & Workwear,PAIR,2,52.90
SAF-SHO-SOB-08#,Sobar P800 Safety Shoes 8,Safety & Workwear,PAIR,2,52.90
SAF-SLI-GLO-3TON4M,Webbing Sling (glolift) 75MM 3 Ton X 4M,Lifting & Rigging,LGTH,4,40.90
"SANDEX-PAD-6""-M14","Sandex 6 Polishing Sponge Pad, M14",Abrasives & Cutting,PCS,5,20.90
SHH-HOO-4206-NO.3,4206 No. 3 Galah Hook (20'S),Fishing & Tackle,PKT,11,7.50
SHH-LINE-WHI-NO.08,(bs)long White M. L No. 8,Fishing & Tackle,PCS,26,3.70
SHH-LINE-WHI-NO.15,(bs)long White M. L No. 15,Fishing & Tackle,PCS,29,3.40
SWI-ADA-MS-3L2USB,Morries Adaptor With Fuse & USB 2.1A,Electrical,PCS,6,43.90
SWI-T/SOC-FLE-915-5M5G,Fle T/skt Sp TC-5GL-540B 915-5M,Electrical,SET,8,30.50
TAP-BIB-PVC-J2BC01W,Jopex PVC 20MM,Plumbing,PCS,17,12.40
TIE-CAB-BLA-250MM,"Black PVC Cable Ties 250MM (10"")",Electrical,PCK,35,10.90
TOO-CLA-BLI-B212,Blimax Partition Keel Clamp - B212,Hand Tools,PCS,2,65.00
TOO-COM-IRO-BUL-14MM,14MM Iron Bull Spanner,Hand Tools,PCS,22,6.50
TRCK-(0.40MM)-50MM- 10FTS,Track (0.40MM) 50MM X 25MM X 3000MM -10FTS,Other,PCS,2,4.90
WAT-FIL-X8-ACQUA-KHX8,Acqua X8,Other,UNIT,1,1298.00
WEL-CAB-UNI-400AMP,Uniflux 400A X 90M Welding Cable,Electrical,MTR,33,10.90
WEL-GLA-BLA-NO.10,Black Welding Glass 108 X 50 (no. 10),Welding,PCS,109,1.00
BNW-BOL-SS304-M10-45MM,SS 304 Bolt - M10 X 45MM,Fasteners & Fixings,PCS,20,2.30
"BRA-SHE-YG782-08""",White H/duty Shelf Bracket 8,Housewares,PAIR,7,10.50
"BRA-STEEL-L-1""X1""","Steel L Bracket 1""X1 (BC185K)",Plumbing,PCS,508,0.70
CHA-PVC-BEL-R6MM,Bellea PVC (red) (ROLL),"Rope, Chain & Netting",ROLL,2,52.90
CHA-PVC-BEL-Y6MM,Bellea PVC (yellow),"Rope, Chain & Netting",ROLL,2,52.90
"CLI-HOS-GP-3""",Gp S/steel Hose CLIP-3 (52-76MM),Outdoor & Garden,PCS,16,2.50
DRI-SAW-A68-8MM,Sawman A68 Multi Purpose Drill Bit 8MM,Power Tool Accessories,PCS,6,5.50
"ELE-D/L-8629/6""-ROU-BLU",Ilite Downlite 8629-6+3W Wh+bl,Electrical,PCS,10,22.90
ELE-GRW-10A1PMCB,Grow 10A 1P Mcb,Electrical,EA,50,6.50
FAS-SCR-TECH-WOOD-65MM-PCK,Techscrew-wood Screw X 65MM (50PCS/PCK),Fasteners & Fixings,PCK,5,8.90
FLO-MAT-PVC-SY403,Sy 403 PVC Floor Mat,Flooring,PCS,118,7.50
"IND-CAS-SWI-1""",1 DL5 Tpe 360 Degree Swivel Caster,Fishing & Tackle,PCS,13,7.50
IND-TRU-FD300-ER,Sumo Boy PVC Hand Truck (green Box),Building Materials,SET,4,329.00
KOYA-GLU-W5509,Koya White Glue 5509,Chemicals & Adhesives,PCS,45,7.50
MEA-TAP-BLI-7.5M-B7-CR,Blimax DM5 Measuring B7,Hand Tools,PCS,7,13.90
OIL-CAN-3L,Oil Can 3L,Automotive,PCS,4,51.90
PAI-BRU-NIP-TR835N,2.5 Synthetic Paint Brush 750,Paint & Sundries,PCS,26,12.90
PAI-BRU-RAD-2642R,"2""X642R Radiator Paint Brush",Automotive,PCS,20,3.60
"PIC-HAN-GOL-1-1/2""",Golden Picture Hanger-m'sia 1-1/2 (2PAIR/PCK),Housewares,PCK,67,1.70
PUM-ORI-44GAL,Oriental Hand Rotary Pump,Pumps & Water,PCS,4,84.00
SAF-SLI-GLO-2TON6M,Webbing Sling (glolift) 50MM 2 Ton X 6M,Lifting & Rigging,LGTH,4,39.00
"SEA-GAS-RUB-1/8""",Rubber Insertion Sheet 1/8,Other,ROLL,4,284.00
SHH-HOOK-EWDX4008,No. 8 (20'S) Eagle Wave Hook,Fishing & Tackle,PKT,9,9.50
SHH-HOOK-SC4063,Surecatch Biru 406 No. 3(20'S),Fishing & Tackle,PKT,13,6.20
SHH-LINE-L/G-OHML20,Omega Hayasu Mono Line (rainbow) 20LBS,Fishing & Tackle,PCS,7,11.90
SHH-LINE-L/G-OHML40,Omega Hayasu Mono Line (rainbow) 40LBS,Fishing & Tackle,PCS,7,11.90
SHH-LINE-WHI-NO.06,(bs)long White M. L No. 6,Fishing & Tackle,PCS,24,3.90
SHH-REEL-MH3000A,Sealand Machine Gun Fishing Reel (3SS-B) MG3000A,Fishing & Tackle,PCS,2,51.50
SWI-SOC-ELE-E012B,Elegance 16A 1 GANG 2 Way-black (E012B),Electrical,PCS,16,20.30
SWI-SOC-MK-S2747,Mk 13A X 2 Switch Socket - Slimline Plus,Electrical,PCS,8,22.90
SWI-SOC-ULT-M08213MG,Ultra 13A 2GANG Flat Pin Swi Soc Neon (M08213MG),Electrical,PCS,10,29.60
TOO-NIE-TAM-T9,Nietz E/long Tamper Tx-star Wrench (red) 53283009,Hand Tools,PCS,1,6.90
TOO-WRE-DOU-1012,Double Flexible Socket Wrench 10 X 12MM,Hand Tools,PCS,12,12.90
TOO-WRE-MII-6120#,Mii Premium Nut Wrench - 6120,Hand Tools,PCS,3,36.90
WAL-PLU-S/S-60MM,304 S/steel Wall Plug M6 X 60MM,Fasteners & Fixings,PCS,133,1.60
AER-6ME4,Aerico 6ME4,Other,PCS,9,9.20
BEA-PUL-EAS-E0060,Eastman X 4 Bearing Puller,Other,PCS,5,19.50
BLI-HSS-HOL-SAW-22MM,Blimax Hss Hole SAW-22MM,Power Tool Accessories,PCS,3,13.30
CUT-DIS-MARK-12300-P120,Mr. Mark P120 Master Fibre Disc - Blk,Abrasives & Cutting,PCS,25,2.90
ELE-PEN-CD-3019,Pendant Light CD-3019,Electrical,PCS,4,79.00
"FAS-SCR-CSK-3"" X 8G - BOX",Sr Csk Tapping Screw 3 X 8G (400PCS/BOX),Fasteners & Fixings,BOX,3,89.00
HOS-CON-19-25MM-1'',Power Hose Joint 1,Outdoor & Garden,PCS,32,1.50
HOS-COU-BR-19MM,Br Hose Coupling 19MM,Outdoor & Garden,PCS,4,9.80
HOS-GAR-SET-SWHR-WA20M,20M Wall Mounted Auto. Reel Retractable Set 1/2,Fishing & Tackle,SET,3,365.00
KGR-ALU-PAI-1L,Kangaroo Brand 250 Aluminium Paint 1 Litre,Paint & Sundries,TIN,9,39.90
OIL-CAN-4L,Oil Can 4L,Automotive,PCS,3,69.50
SHH-BLA-NET-NO.2,"Black Net No. 2 (1 1/4"") (3.0CM)",Fishing & Tackle,PCS,5,18.70
SHH-BLA-NET-NO.7,"Black Net No. 7 (2 3/4"") (7.0CM)",Fishing & Tackle,PCS,5,18.70
SHH-BLA-NET-NO.8,"Black Net No. 8 (3 1/4"") (8.0CM)",Fishing & Tackle,PCS,5,18.70
SHH-REEL-NL200,Alpine Prawn Reel (3BB),Fishing & Tackle,PCS,5,18.90
SHH-REEL-YK6000,Yumoshi Fishing Reel (YK6000),Fishing & Tackle,PCS,2,79.80
SWI-SOC-ELE-E031B,Elegance 16A 3 GANG 1 Way-black (E031B),Electrical,PCS,11,32.90
SWI-SOC-ULT-M0815W,Ultra 15A Round Pin Swi Soc Neon-whi (M0815W),Electrical,PCS,13,18.60
TIE-CAB-WHI-250MM,"White PVC Cable Ties 250MM (10"")",Electrical,PCK,33,10.90
TOO-HAN-RAT-12MM,Ratchet Handle 1/2 (heavy Duty),Doors & Hardware,PCS,1,29.50
TOO-WRE-KEY-ATHM-4,Arrow T Flat Hex Key (metric) With Plastic Handle - 4MM,Doors & Hardware,PCS,10,5.40
TOO-WRE-KEY-KTBAL-12004,King TOP9PCS-4 Ball Point Hex Key Wrench,Hand Tools,SET,6,13.90
TOPLUS-GOLD-5L-B,5L Toplus Gold B Base,Paint & Sundries,CAN,5,83.50
VAL-BAL-ITA-12MM,Brass Ball Valve - Italy 12 MM,Plumbing,PCS,25,15.50
WAL-PLU-S/S-CC227-M10X80MM,S/steel Wall Plug - K103-304 M10X80MM CC227,Fasteners & Fixings,PCS,48,4.50
WAT-TAP-BLU,(3) 100 Gallons HDPE Taper Tank,Plumbing,DRUM,1,239.00
X-ELE-BUL-B225W-Y,Kobena 5W E27,Power Tools,PCS,5,6.90
BNW-B&N-RBN-204-BOX,Sr G. I Boit & Nut 1/4 X 1/2 (box),Fasteners & Fixings,BOX,2,15.90
CLI-ELE-CAB-04MM100'S,Cable Clip 4MM/100'S (bd),Electrical,BOX,14,2.40
"COC-BASIN-K400C-1/2""",Washbasin Tap:c/p Cross-type 1/2,Plumbing,PCS,7,30.50
COC-STO-B1198,1/2 Bliton Stopcock,Plumbing,PCS,5,54.90
CON-CAB-CLAMP-600AMP,Gloweld Earth Clamp,Hand Tools,PCS,7,9.90
COV-HAR-SIC-FS-916,Fiesto Folding Sickle,Outdoor & Garden,PCS,18,15.50
CUT-ELE-EDM-4100,4 X 100 Gold Elephant Mop Disc,Housewares,PCS,16,3.90
FAS-ANC-PJA-12100,Sh P. J. Anchor 1/2 X 4 (BOXES),Fasteners & Fixings,BOXES,4,124.00
"FAS-RIV-PAT-1/8""X5/16""-PCK",Blind Rivet: Jaguar 1/8 X 5/16 (20PCS/PCK),Fasteners & Fixings,PCK,45,1.30
"FIT-HDPE-ELB-FEM-20MMX1/2""",Wall Plate Female Elbow 20MM X 1/2,Plumbing,PCS,57,6.10
GUN-TRA-F32,Air Tracker - F32,Fasteners & Fixings,PCS,2,165.00
HHD-HAN-LEV-LOW,Low Level Handle,Doors & Hardware,PCS,81,5.20
"IND-CAS-SWI-BRA-1""",1 DL5 Tpe 360 Degree Swivel Caster W Brakes,Fishing & Tackle,PCS,10,8.90
"IND-FEN-2.1/2""X6'",6 X 2.1/2 X 10G X 50 PVC Fencing,Building Materials,ROLL,4,259.00
IND-NET-FIB-5'X25M-FTS,Fiberglass Netting 5,"Rope, Chain & Netting",ROLL,6,179.00
INS-FWF04-SC,Seat & Cover,Other,NOS,1,95.00
OIL-CAN-1L,Oil Can 1L,Automotive,PCS,4,43.90
