item_code,uom,display_name,category,stock_qty,price_myr,priority_score,priority_tier,detected_brand,detected_model,suggested_family_key,family_listing_count,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,image_url,local_asset_path,checksum,notes
SHH-SINKER-NO.1/2,PCK,Single Head Sinker No. 1/2 (2PCS/PCK),Fishing & Tackle,39,2.40,47.0,3,,2PCS/PCK,unbranded:single-head-sinker-no-1-2-pck,1,,,,pending,,pending,,,,
TOO-COM-IRO-BUL-18MM,PCS,18MM Iron Bull Spanner,Hand Tools,15,9.80,47.0,3,,,unbranded:iron-bull-spanner,31,,,,pending,,pending,,,,
TOO-ELE-GUN-PIN-20-80,PCS,20-80 Soldering Iron Gun,Home Appliances,4,27.90,47.0,3,,,unbranded:20-80-soldering-iron-gun,1,,,,pending,,pending,,,,
TOO-WRE-DOU-1214,PCS,Double Flexible Socket Wrench 12 X 14MM,Hand Tools,11,15.30,47.0,3,,,unbranded:double-flexible-socket-wrench-12-x,2,,,,pending,,pending,,,,
X-CYL-LOC-EPO-CL011-SN,SET,Epo Cylindrical Lever Lock (CL011 Sn),Locks & Security,2,58.50,47.0,3,,CL011,unbranded:epo-cylindrical-lever-lock-cl011-sn,1,,,,pending,,pending,,,,
BAT-ENE-MIN-A23,PCK,Energizer Mini Al A23 8P1,Electrical,30,6.20,46.9,3,,A23,unbranded:energizer-mini-al-a23-8p1,1,,,,pending,,pending,,,,
BNW-B&N-RBN-205-BOX,BOX,Sr G. I Boit & Nut 1/4 X 5/8 (box),Fasteners & Fixings,2,17.80,46.9,3,,RBN-205,unbranded:sr-g-i-boit-nut-1-4-x,22,,,,pending,,pending,,,,
BRA-S/S-L-65383,PCS,Stainless Steel L Bracket 65383-65X65,Plumbing,41,5.90,46.9,3,,65383-65X65,unbranded:stainless-steel-l-bracket-65383-65x65,1,,,,pending,,pending,,,,
BURR-CAR-T.C.T-HX1232,PCS,Blimax Carbide Milling BURR-HX1232,Other,2,48.90,46.9,3,,BURR-HX1232,unbranded:blimax-carbide-milling-burr-hx1232,1,,,,pending,,pending,,,,
BURR-CAR-T.C.T-LX1228,PCS,Blimax Carbide Milling BURR-LX1228,Other,2,48.60,46.9,3,,BURR-LX1228,unbranded:blimax-carbide-milling-burr-lx1228,1,,,,pending,,pending,,,,
CUT-ELE-EMC420,PCS,"4""X2.0 Gold Elephant Cutting Disc",Abrasives & Cutting,29,1.90,46.9,3,,X2.0,unbranded:4-x2-0-elephant-cutting-disc,1,,,,pending,,pending,,,,
CUT-PIP-TUB-AT4308,SET,Anton Tubing Cutter,Abrasives & Cutting,3,28.80,46.9,3,,AT4308,unbranded:anton-tubing-cutter,1,,,,pending,,pending,,,,
DOR-WOO-FRA-ALU,PCS,Door Frame For 1.1/2 X 2 X 72 X 30 Aluminium,Doors & Hardware,2,188.00,46.9,3,,,unbranded:door-frame-for-1-1-2-x-2,1,,,,pending,,pending,,,,
FLO-MOC-KV910,PCS,"Kv 910 12""X12 Homotile",Flooring,15,4.80,46.9,3,,X12,unbranded:kv-910-12-x12-homotile,1,,,,pending,,pending,,,,
FLO-PVC-NO.24903,MTR,PVC Flooring No. 528-20,Flooring,7,9.50,46.9,3,,,unbranded:pvc-flooring-no-528-20,1,,,,pending,,pending,,,,
GAR-CUT-VIS-200MM,PCS,Kakc Steel Sheet Cutter-bent,Outdoor & Garden,2,16.20,46.9,3,,K1386,unbranded:kakc-steel-sheet-cutter-bent,1,,,,pending,,pending,,,,
GAR-SPR-PRE-L50,PCS,5 Litre Pressure Sprayer,Outdoor & Garden,9,39.00,46.9,3,,,unbranded:5-litre-pressure-sprayer,1,,,,pending,,pending,,,,
GER-PLUG-BP8ES,PCS,Ngk 14 X 19.0 Spark Plug (generator),Electrical,25,7.30,46.9,3,,BP8ES,unbranded:ngk-14-x-19-0-spark-plug-generator,1,,,,pending,,pending,,,,
GRA-CUT-BLA-12037(14),PCS,14 Grass Blade-b Trimmer Blade-big,Outdoor & Garden,2,17.90,46.9,3,,SKS-5,unbranded:14-grass-blade-b-trimmer-blade-big,1,,,,pending,,pending,,,,
GUN-TAC-STA-TR45,UNIT,Light-duty Staple Gun TR45,Fasteners & Fixings,3,93.00,46.9,3,,TR45,unbranded:light-duty-staple-gun-tr45,1,,,,pending,,pending,,,,
HOS-GAR-MK-HS-1804-13M,ROLL,Mark-x PVC Gre/blk Garden Hose,Outdoor & Garden,1,34.90,46.9,3,,15MMX2.5MMX13M,unbranded:mark-x-pvc-gre-blk-garden-hose,1,,,,pending,,pending,,,,
SAF-SHO-SOB-06#,PAIR,Sobar P800 Safety Shoes 6,Safety & Workwear,2,52.90,46.9,3,,P800,unbranded:sobar-p800-safety-shoes-6,1,,,,pending,,pending,,,,
SAF-SHO-SOB-08#,PAIR,Sobar P800 Safety Shoes 8,Safety & Workwear,2,52.90,46.9,3,,P800,unbranded:sobar-p800-safety-shoes-8,1,,,,pending,,pending,,,,
SAF-SLI-GLO-3TON4M,LGTH,Webbing Sling (glolift) 75MM 3 Ton X 4M,Lifting & Rigging,4,40.90,46.9,3,,,unbranded:webbing-sling-glolift-3-ton-x,3,,,,pending,,pending,,,,
"SANDEX-PAD-6""-M14",PCS,"Sandex 6 Polishing Sponge Pad, M14",Abrasives & Cutting,5,20.90,46.9,3,,M14,unbranded:sandex-6-polishing-sponge-pad-m14,1,,,,pending,,pending,,,,
SHH-HOO-4206-NO.3,PKT,4206 No. 3 Galah Hook (20'S),Fishing & Tackle,11,7.50,46.9,3,,NO.3,unbranded:4206-no-3-galah-hook-20-s,1,,,,pending,,pending,,,,
SHH-LINE-WHI-NO.08,PCS,(bs)long White M. L No. 8,Fishing & Tackle,26,3.70,46.9,3,,NO.8,unbranded:bs-m-l-no-8,1,,,,pending,,pending,,,,
SHH-LINE-WHI-NO.15,PCS,(bs)long White M. L No. 15,Fishing & Tackle,29,3.40,46.9,3,,NO.15,unbranded:bs-m-l-no-15,1,,,,pending,,pending,,,,
SWI-ADA-MS-3L2USB,PCS,Morries Adaptor With Fuse & USB 2.1A,Electrical,6,43.90,46.9,3,,MS-3L2USB,unbranded:morries-adaptor-with-fuse-usb,1,,,,pending,,pending,,,,
SWI-T/SOC-FLE-915-5M5G,SET,Fle T/skt Sp TC-5GL-540B 915-5M,Electrical,8,30.50,46.9,3,,TC-5GL-540B,unbranded:fle-t-skt-sp-tc-5gl-540b-915,1,,,,pending,,pending,,,,
TAP-BIB-PVC-J2BC01W,PCS,Jopex PVC 20MM,Plumbing,17,12.40,46.9,3,,BIBTAP-2BC01W,unbranded:jopex-pvc,1,,,,pending,,pending,,,,
TIE-CAB-BLA-250MM,PCK,"Black PVC Cable Ties 250MM (10"")",Electrical,35,10.90,46.9,3,,,unbranded:pvc-cable-ties-10,3,,,,pending,,pending,,,,
TOO-CLA-BLI-B212,PCS,Blimax Partition Keel Clamp - B212,Hand Tools,2,65.00,46.9,3,,B212,unbranded:blimax-partition-keel-clamp-b212,1,,,,pending,,pending,,,,
TOO-COM-IRO-BUL-14MM,PCS,14MM Iron Bull Spanner,Hand Tools,22,6.50,46.9,3,,,unbranded:iron-bull-spanner,31,,,,pending,,pending,,,,
TRCK-(0.40MM)-50MM- 10FTS,PCS,Track (0.40MM) 50MM X 25MM X 3000MM -10FTS,Other,2,4.90,46.9,3,,10FTS,unbranded:track-x-x-10fts,2,,,,pending,,pending,,,,
WAT-FIL-X8-ACQUA-KHX8,UNIT,Acqua X8,Other,1,1298.00,46.9,3,,,unbranded:acqua-x8,1,,,,pending,,pending,,,,
WEL-CAB-UNI-400AMP,MTR,Uniflux 400A X 90M Welding Cable,Electrical,33,10.90,46.9,3,,,unbranded:uniflux-x-welding-cable,2,,,,pending,,pending,,,,
WEL-GLA-BLA-NO.10,PCS,Black Welding Glass 108 X 50 (no. 10),Welding,109,1.00,46.9,3,,NO.10,unbranded:welding-glass-108-x-50-no-10,1,,,,pending,,pending,,,,
BNW-BOL-SS304-M10-45MM,PCS,SS 304 Bolt - M10 X 45MM,Fasteners & Fixings,20,2.30,46.8,3,,M10,unbranded:ss-304-bolt-m10-x,5,,,,pending,,pending,,,,
"BRA-SHE-YG782-08""",PAIR,White H/duty Shelf Bracket 8,Housewares,7,10.50,46.8,3,,YG782,unbranded:h-duty-shelf-bracket-8,1,,,,pending,,pending,,,,
"BRA-STEEL-L-1""X1""",PCS,"Steel L Bracket 1""X1 (BC185K)",Plumbing,508,0.70,46.8,3,,BC185K,unbranded:steel-l-bracket-1-x1-bc185k,1,,,,pending,,pending,,,,
CHA-PVC-BEL-R6MM,MTR,Bellea PVC (red) (ROLL),"Rope, Chain & Netting",2,3.70,46.8,3,,CHAIN-6MM,unbranded:bellea-pvc-roll,1,,,,pending,,pending,,,,
CHA-PVC-BEL-Y6MM,MTR,Bellea PVC (yellow),"Rope, Chain & Netting",2,3.70,46.8,3,,CHAIN-6MM,unbranded:bellea-pvc,1,,,,pending,,pending,,,,
"CLI-HOS-GP-3""",PCS,Gp S/steel Hose CLIP-3 (52-76MM),Outdoor & Garden,16,2.50,46.8,3,,CLIP-3,unbranded:gp-s-steel-hose-clip-3-52,1,,,,pending,,pending,,,,
DRI-SAW-A68-8MM,PCS,Sawman A68 Multi Purpose Drill Bit 8MM,Power Tool Accessories,6,5.50,46.8,3,,A68,unbranded:sawman-a68-multi-purpose-drill-bit,3,,,,pending,,pending,,,,
"ELE-D/L-8629/6""-ROU-BLU",PCS,Ilite Downlite 8629-6+3W Wh+bl,Electrical,10,22.90,46.8,3,,8629-6+3W,unbranded:ilite-downlite-8629-6-wh-bl,1,,,,pending,,pending,,,,
ELE-GRW-10A1PMCB,EA,Grow 10A 1P Mcb,Electrical,50,6.50,46.8,3,,,unbranded:grow-1p-mcb,7,,,,pending,,pending,,,,
FAS-SCR-TECH-WOOD-65MM-PCK,PCK,Techscrew-wood Screw X 65MM (50PCS/PCK),Fasteners & Fixings,5,8.90,46.8,3,,50PCS/PCK,unbranded:techscrew-wood-screw-x-pck,2,,,,pending,,pending,,,,
FLO-MAT-PVC-SY403,PCS,Sy 403 PVC Floor Mat,Flooring,118,7.50,46.8,3,,,unbranded:sy-403-pvc-floor-mat,1,,,,pending,,pending,,,,
"IND-CAS-SWI-1""",PCS,1 DL5 Tpe 360 Degree Swivel Caster,Fishing & Tackle,13,7.50,46.8,3,,DL5,unbranded:1-dl5-tpe-360-degree-swivel-caster,1,,,,pending,,pending,,,,
IND-TRU-FD300-ER,SET,Sumo Boy PVC Hand Truck (green Box),Building Materials,4,329.00,46.8,3,,,unbranded:sumo-boy-pvc-hand-truck-box,1,,,,pending,,pending,,,,
KOYA-GLU-W5509,PCS,Koya White Glue 5509,Chemicals & Adhesives,45,7.50,46.8,3,,,unbranded:koya-glue-5509,1,,,,pending,,pending,,,,
MEA-TAP-BLI-7.5M-B7-CR,PCS,Blimax DM5 Measuring B7,Hand Tools,7,13.90,46.8,3,,DM5,unbranded:blimax-dm5-measuring-b7,1,,,,pending,,pending,,,,
OIL-CAN-3L,PCS,Oil Can 3L,Automotive,4,51.90,46.8,3,,,unbranded:oil-can,5,,,,pending,,pending,,,,
PAI-BRU-NIP-TR835N,PCS,2.5 Synthetic Paint Brush 750,Paint & Sundries,26,12.90,46.8,3,,,unbranded:2-5-synthetic-paint-brush-750,1,,,,pending,,pending,,,,
PAI-BRU-RAD-2642R,PCS,"2""X642R Radiator Paint Brush",Automotive,20,3.60,46.8,3,,X642R,unbranded:2-x642r-radiator-paint-brush,1,,,,pending,,pending,,,,
"PIC-HAN-GOL-1-1/2""",PCK,Golden Picture Hanger-m'sia 1-1/2 (2PAIR/PCK),Housewares,67,1.70,46.8,3,,2PAIR/PCK,unbranded:golden-picture-hanger-m-sia-1-1-2,1,,,,pending,,pending,,,,
PUM-ORI-44GAL,PCS,Oriental Hand Rotary Pump,Pumps & Water,4,84.00,46.8,3,,,unbranded:oriental-hand-rotary-pump,1,,,,pending,,pending,,,,
SAF-SLI-GLO-2TON6M,LGTH,Webbing Sling (glolift) 50MM 2 Ton X 6M,Lifting & Rigging,4,39.00,46.8,3,,,unbranded:webbing-sling-glolift-2-ton-x,6,,,,pending,,pending,,,,
"SEA-GAS-RUB-1/8""",KGS,Rubber Insertion Sheet 1/8,Other,4,6.80,46.8,3,,,unbranded:rubber-insertion-sheet-1-8,1,,,,pending,,pending,,,,
SHH-HOOK-EWDX4008,PKT,No. 8 (20'S) Eagle Wave Hook,Fishing & Tackle,9,9.50,46.8,3,,DX-400,unbranded:no-8-20-s-eagle-wave-hook,1,,,,pending,,pending,,,,
SHH-HOOK-SC4063,PKT,Surecatch Biru 406 No. 3(20'S),Fishing & Tackle,13,6.20,46.8,3,,NO.3,unbranded:surecatch-biru-406-no-3-20-s,1,,,,pending,,pending,,,,
SHH-LINE-L/G-OHML20,PCS,Omega Hayasu Mono Line (rainbow) 20LBS,Fishing & Tackle,7,11.90,46.8,3,,20LBS,unbranded:omega-hayasu-mono-line-rainbow-20lbs,1,,,,pending,,pending,,,,
SHH-LINE-L/G-OHML40,PCS,Omega Hayasu Mono Line (rainbow) 40LBS,Fishing & Tackle,7,11.90,46.8,3,,40LBS,unbranded:omega-hayasu-mono-line-rainbow-40lbs,1,,,,pending,,pending,,,,
SHH-LINE-WHI-NO.06,PCS,(bs)long White M. L No. 6,Fishing & Tackle,24,3.90,46.8,3,,NO.6,unbranded:bs-m-l-no-6,1,,,,pending,,pending,,,,
SHH-REEL-MH3000A,PCS,Sealand Machine Gun Fishing Reel (3SS-B) MG3000A,Fishing & Tackle,2,51.50,46.8,3,,3SS-B,unbranded:sealand-machine-gun-fishing-reel-3ss-b-mg3000a,1,,,,pending,,pending,,,,
SWI-SOC-ELE-E012B,PCS,Elegance 16A 1 GANG 2 Way-black (E012B),Electrical,16,20.30,46.8,3,,E012B,unbranded:elegance-1-gang-2-way-e012b,1,,,,pending,,pending,,,,
SWI-SOC-MK-S2747,PCS,Mk 13A X 2 Switch Socket - Slimline Plus,Electrical,8,22.90,46.8,3,,S2747,unbranded:mk-x-2-switch-socket-slimline-plus,1,,,,pending,,pending,,,,
SWI-SOC-ULT-M08213MG,PCS,Ultra 13A 2GANG Flat Pin Swi Soc Neon (M08213MG),Electrical,10,29.60,46.8,3,,2GANG,unbranded:ultra-2gang-flat-pin-swi-soc-neon-m08213mg,1,,,,pending,,pending,,,,
TOO-NIE-TAM-T9,PCS,Nietz E/long Tamper Tx-star Wrench (red) 53283009,Hand Tools,1,6.90,46.8,3,Nietz,,nietz:nietz-e-tamper-tx-star-wrench-53283009,1,,,,pending,,pending,,,,
TOO-WRE-DOU-1012,PCS,Double Flexible Socket Wrench 10 X 12MM,Hand Tools,12,12.90,46.8,3,,,unbranded:double-flexible-socket-wrench-10-x,2,,,,pending,,pending,,,,
TOO-WRE-MII-6120#,PCS,Mii Premium Nut Wrench - 6120,Hand Tools,3,36.90,46.8,3,,13-24MM,unbranded:mii-premium-nut-wrench-6120,1,,,,pending,,pending,,,,
WAL-PLU-S/S-60MM,PCS,304 S/steel Wall Plug M6 X 60MM,Fasteners & Fixings,133,1.60,46.8,3,,CC220,unbranded:304-s-steel-wall-plug-m6-x,1,,,,pending,,pending,,,,
AER-6ME4,PCS,Aerico 6ME4,Other,9,9.20,46.7,3,,6ME4,unbranded:aerico-6me4,1,,,,pending,,pending,,,,
BEA-PUL-EAS-E0060,PCS,Eastman X 4 Bearing Puller,Other,5,19.50,46.7,3,,E0060,unbranded:eastman-x-4-bearing-puller,1,,,,pending,,pending,,,,
BLI-HSS-HOL-SAW-22MM,PCS,Blimax Hss Hole SAW-22MM,Power Tool Accessories,3,13.30,46.7,3,,SAW-22MM,unbranded:blimax-hss-hole-saw,9,,,,pending,,pending,,,,
CUT-DIS-MARK-12300-P120,PCS,Mr. Mark P120 Master Fibre Disc - Blk,Abrasives & Cutting,25,2.90,46.7,3,,P120,unbranded:mr-mark-p120-master-fibre-disc-blk,1,,,,pending,,pending,,,,
ELE-PEN-CD-3019,PCS,Pendant Light CD-3019,Electrical,4,79.00,46.7,3,,CD-3019,unbranded:pendant-light-cd-3019,1,,,,pending,,pending,,,,
"FAS-SCR-CSK-3"" X 8G - BOX",BOX,Sr Csk Tapping Screw 3 X 8G (400PCS/BOX),Fasteners & Fixings,3,89.00,46.7,3,,400PCS/BOX,unbranded:sr-csk-tapping-screw-3-x-box,1,,,,pending,,pending,,,,
HOS-CON-19-25MM-1'',PCS,Power Hose Joint 1,Outdoor & Garden,32,1.50,46.7,3,,19-25MM,unbranded:power-hose-joint-1,1,,,,pending,,pending,,,,
HOS-COU-BR-19MM,PCS,Br Hose Coupling 19MM,Outdoor & Garden,4,9.80,46.7,3,,,unbranded:br-hose-coupling,3,,,,pending,,pending,,,,
HOS-GAR-SET-SWHR-WA20M,SET,20M Wall Mounted Auto. Reel Retractable Set 1/2,Fishing & Tackle,3,365.00,46.7,3,,,unbranded:wall-mounted-auto-reel-retractable-set-1-2,1,,,,pending,,pending,,,,
KGR-ALU-PAI-1L,TIN,Kangaroo Brand 250 Aluminium Paint 1 Litre,Paint & Sundries,9,39.90,46.7,3,,,unbranded:kangaroo-brand-250-aluminium-paint-1-litre,1,,,,pending,,pending,,,,
OIL-CAN-4L,PCS,Oil Can 4L,Automotive,3,69.50,46.7,3,,,unbranded:oil-can,5,,,,pending,,pending,,,,
SHH-BLA-NET-NO.2,PCS,"Black Net No. 2 (1 1/4"") (3.0CM)",Fishing & Tackle,5,18.70,46.7,3,,NO.2,unbranded:net-no-2-1-1-4,1,,,,pending,,pending,,,,
SHH-BLA-NET-NO.7,PCS,"Black Net No. 7 (2 3/4"") (7.0CM)",Fishing & Tackle,5,18.70,46.7,3,,NO.7,unbranded:net-no-7-2-3-4,1,,,,pending,,pending,,,,
SHH-BLA-NET-NO.8,PCS,"Black Net No. 8 (3 1/4"") (8.0CM)",Fishing & Tackle,5,18.70,46.7,3,,NO.8,unbranded:net-no-8-3-1-4,1,,,,pending,,pending,,,,
SHH-REEL-NL200,PCS,Alpine Prawn Reel (3BB),Fishing & Tackle,5,18.90,46.7,3,,3BB,unbranded:alpine-prawn-reel-3bb,1,,,,pending,,pending,,,,
SHH-REEL-YK6000,PCS,Yumoshi Fishing Reel (YK6000),Fishing & Tackle,2,79.80,46.7,3,,YK6000,unbranded:yumoshi-fishing-reel-yk6000,1,,,,pending,,pending,,,,
SWI-SOC-ELE-E031B,PCS,Elegance 16A 3 GANG 1 Way-black (E031B),Electrical,11,32.90,46.7,3,,E031B,unbranded:elegance-3-gang-1-way-e031b,1,,,,pending,,pending,,,,
SWI-SOC-ULT-M0815W,PCS,Ultra 15A Round Pin Swi Soc Neon-whi (M0815W),Electrical,13,18.60,46.7,3,,M0815W,unbranded:ultra-round-pin-swi-soc-neon-whi-m0815w,1,,,,pending,,pending,,,,
TIE-CAB-WHI-250MM,PCK,"White PVC Cable Ties 250MM (10"")",Electrical,33,10.90,46.7,3,,,unbranded:pvc-cable-ties-10,3,,,,pending,,pending,,,,
TOO-HAN-RAT-12MM,PCS,Ratchet Handle 1/2 (heavy Duty),Doors & Hardware,1,29.50,46.7,3,,SK203,unbranded:ratchet-handle-1-2-heavy-duty,1,,,,pending,,pending,,,,
TOO-WRE-KEY-ATHM-4,PCS,Arrow T Flat Hex Key (metric) With Plastic Handle - 4MM,Doors & Hardware,10,5.40,46.7,3,,,unbranded:arrow-t-flat-hex-key-metric-with-plastic,4,,,,pending,,pending,,,,
TOO-WRE-KEY-KTBAL-12004,SET,King TOP9PCS-4 Ball Point Hex Key Wrench,Hand Tools,6,13.90,46.7,3,,TOP9PCS-4,unbranded:king-top9pcs-4-ball-point-hex-key-wrench,1,,,,pending,,pending,,,,
TOPLUS-GOLD-5L-B,CAN,5L Toplus Gold B Base,Paint & Sundries,5,83.50,46.7,3,,,unbranded:toplus-b-base,1,,,,pending,,pending,,,,
VAL-BAL-ITA-12MM,PCS,Brass Ball Valve - Italy 12 MM,Plumbing,25,15.50,46.7,3,,,unbranded:brass-ball-valve-italy,3,,,,pending,,pending,,,,
WAL-PLU-S/S-CC227-M10X80MM,PCS,S/steel Wall Plug - K103-304 M10X80MM CC227,Fasteners & Fixings,48,4.50,46.7,3,,K103-304,unbranded:s-steel-wall-plug-k103-304-m10x80mm-cc227,1,,,,pending,,pending,,,,
WAT-TAP-BLU,DRUM,(3) 100 Gallons HDPE Taper Tank,Plumbing,1,239.00,46.7,3,,R4.5TD,unbranded:3-100-gallons-hdpe-taper-tank,1,,,,pending,,pending,,,,
X-ELE-BUL-B225W-Y,PCS,Kobena 5W E27,Power Tools,5,6.90,46.7,3,,E27,unbranded:kobena-e27,1,,,,pending,,pending,,,,
BNW-B&N-RBN-204-BOX,BOX,Sr G. I Boit & Nut 1/4 X 1/2 (box),Fasteners & Fixings,2,15.90,46.6,3,,RBN-204,unbranded:sr-g-i-boit-nut-1-4-x,22,,,,pending,,pending,,,,
CLI-ELE-CAB-04MM100'S,BOX,Cable Clip 4MM/100'S (bd),Electrical,14,2.40,46.6,3,,4MM/100,unbranded:cable-clip-100-s-bd,4,,,,pending,,pending,,,,
"COC-BASIN-K400C-1/2""",PCS,Washbasin Tap:c/p Cross-type 1/2,Plumbing,7,30.50,46.6,3,,K-400C,unbranded:washbasin-tap-c-p-cross-type-1-2,1,,,,pending,,pending,,,,
COC-STO-B1198,PCS,1/2 Bliton Stopcock,Plumbing,5,54.90,46.6,3,,B1198,unbranded:1-2-bliton-stopcock,1,,,,pending,,pending,,,,
CON-CAB-CLAMP-600AMP,PCS,Gloweld Earth Clamp,Hand Tools,7,9.90,46.6,3,,600AMP,unbranded:gloweld-earth-clamp,1,,,,pending,,pending,,,,
COV-HAR-SIC-FS-916,PCS,Fiesto Folding Sickle,Outdoor & Garden,18,15.50,46.6,3,,,unbranded:fiesto-folding-sickle,1,,,,pending,,pending,,,,
CUT-ELE-EDM-4100,PCS,4 X 100 Gold Elephant Mop Disc,Housewares,16,3.90,46.6,3,,EDM-4100,unbranded:4-x-100-elephant-mop-disc,1,,,,pending,,pending,,,,
FAS-ANC-PJA-12100,PCS,Sh P. J. Anchor 1/2 X 4 (BOXES),Fasteners & Fixings,4,2.90,46.6,3,,,unbranded:sh-p-j-anchor-1-2-x-4,2,,,,pending,,pending,,,,
"FAS-RIV-PAT-1/8""X5/16""-PCK",PCK,Blind Rivet: Jaguar 1/8 X 5/16 (20PCS/PCK),Fasteners & Fixings,45,1.30,46.6,3,,20PCS/PCK,unbranded:blind-rivet-jaguar-1-8-x-5-16,2,,,,pending,,pending,,,,
"FIT-HDPE-ELB-FEM-20MMX1/2""",PCS,Wall Plate Female Elbow 20MM X 1/2,Plumbing,57,6.10,46.6,3,,,unbranded:wall-plate-female-elbow-x-1-2,2,,,,pending,,pending,,,,
GUN-TRA-F32,PCS,Air Tracker - F32,Fasteners & Fixings,2,165.00,46.6,3,,F32,unbranded:air-tracker-f32,1,,,,pending,,pending,,,,
HHD-HAN-LEV-LOW,PCS,Low Level Handle,Doors & Hardware,81,5.20,46.6,3,,,unbranded:low-level-handle,1,,,,pending,,pending,,,,
"IND-CAS-SWI-BRA-1""",PCS,1 DL5 Tpe 360 Degree Swivel Caster W Brakes,Fishing & Tackle,10,8.90,46.6,3,,DL5,unbranded:1-dl5-tpe-360-degree-swivel-caster-w,1,,,,pending,,pending,,,,
"IND-FEN-2.1/2""X6'",ROLL,6 X 2.1/2 X 10G X 50 PVC Fencing,Building Materials,4,259.00,46.6,3,,,unbranded:6-x-2-1-2-x-x-50,1,,,,pending,,pending,,,,
IND-NET-FIB-5'X25M-FTS,FTS,Fiberglass Netting 5,"Rope, Chain & Netting",6,2.90,46.6,3,,,unbranded:fiberglass-netting-5,1,,,,pending,,pending,,,,
INS-FWF04-SC,NOS,Seat & Cover,Other,1,95.00,46.6,3,,FWF04,unbranded:seat-cover,1,,,,pending,,pending,,,,
OIL-CAN-1L,PCS,Oil Can 1L,Automotive,4,43.90,46.6,3,,,unbranded:oil-can,5,,,,pending,,pending,,,,
PAI-BRU-NIP-TR836N,PCS,3 Synthetic Paint Brush 750,Paint & Sundries,19,16.90,46.6,3,,,unbranded:3-synthetic-paint-brush-750,1,,,,pending,,pending,,,,
SCP-FIL-POW-1.8KG,BOX,1.8KG Scin Powder Filla,Paint & Sundries,6,6.50,46.6,3,,,unbranded:scin-powder-filla,2,,,,pending,,pending,,,,
SHH-REEL-GM3000,PCS,Haojia Fishing Reel 12BB GM3000,Fishing & Tackle,2,42.90,46.6,3,,12BB,unbranded:haojia-fishing-reel-12bb-gm3000,1,,,,pending,,pending,,,,
SHH-ROD-AGS562,PCS,"Hytac Avengers Rod (5'6"")",Fishing & Tackle,2,44.90,46.6,3,,AGS562,unbranded:hytac-avengers-rod-5-6,1,,,,pending,,pending,,,,
SWI-SOC-MK-NEO-S8423,PCS,Mk 20AX 1 GANG Dp Switch + Neon,Electrical,8,26.50,46.6,3,,20AX,unbranded:mk-20ax-1-gang-dp-switch-neon,1,,,,pending,,pending,,,,
SWI-T/SOC-9822-5M2G,SET,2GL T/skt W/surge (sr) 9822/5M,Electrical,1,35.50,46.6,3,,2GL,unbranded:2gl-t-skt-w-surge-sr-9822,2,,,,pending,,pending,,,,
"TIE-CAB-BLA-8""",PKT,8 Black Cable Tie (20PCS/PCK),"Rope, Chain & Netting",22,3.80,46.6,3,,20PCS/PCK,unbranded:8-cable-tie-pck,1,,,,pending,,pending,,,,
"TOO-DRV-STA-PH2-1/4""X05""-9960651680",PCS,"Cushion Grip S/dr PHILIPS-1/4""X5""X2PT ( 2X125MM)",Power Tools,2,12.90,46.6,3,,PHILIPS-1/4,unbranded:cushion-grip-s-dr-philips-1-4-x5,1,,,,pending,,pending,,,,
VAL-BAL-VIP-FF12MM,PCS,1/2 Vip Chrome Mini Valves 323FF,Plumbing,16,12.50,46.6,3,,323FF,unbranded:1-2-vip-mini-valves-323ff,1,,,,pending,,pending,,,,
AER-4MRT44,PCS,Aerico 4MRT44,Other,10,7.50,46.5,3,,4MRT44,unbranded:aerico-4mrt44,1,,,,pending,,pending,,,,
AER-6MC6,PCS,Aerico 6MC6,Other,10,7.50,46.5,3,,6MC6,unbranded:aerico-6mc6,1,,,,pending,,pending,,,,
BAT-REC-FP645-6V,PCS,First Power 6V 4.5AH Rec. Battery,Electrical,5,46.90,46.5,3,,FP645,unbranded:first-power-rec-battery,1,,,,pending,,pending,,,,
BNW-B&N-RBN-212,PCK,Sr G. I Boit & Nut 1/4 X 1 1/4 (5PCS/PCK),Fasteners & Fixings,19,2.50,46.5,3,,5PCS/PCK,unbranded:sr-g-i-boit-nut-1-4-x,22,,,,pending,,pending,,,,
"BRO-HAN-RAKE-5'X1-1/8""",PCS,5 X 1-1/8 Rake Handle,Doors & Hardware,32,8.30,46.5,3,,,unbranded:5-x-1-1-8-rake-handle,1,,,,pending,,pending,,,,
CON-STR-OFFSET-1034,PCS,4 Toilet Straight Connector,Bathroom,6,12.00,46.5,3,,,unbranded:4-toilet-straight-connector,1,,,,pending,,pending,,,,
CUT-BLA-WOO-KNI10530T,PCS,"Knight Circular Saw Blade - Wood 4""X30T",Power Tool Accessories,13,15.90,46.5,3,,X30T,unbranded:knight-circular-saw-blade-wood-4-x30t,1,,,,pending,,pending,,,,
DOR-LAT-B2SS,PCS,Leon S/steel Door LATCH-2,Doors & Hardware,1,2.90,46.5,3,,LATCH-2,unbranded:leon-s-steel-door-latch-2,1,,,,pending,,pending,,,,
"HHD-SOC-YG379MF-1/2""X50MM",PCS,Mxf S/steel Socket 1/2 X 50MM,Electrical,6,5.20,46.5,3,,YG379,unbranded:mxf-s-steel-socket-1-2-x,3,,,,pending,,pending,,,,
