source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model
3239,BOA-GYP-09MM,PCS,4 X 8 X 9.0MM Prima Flat Sheet,Building Materials,4,89.00,3,,,search,,,,,,,no
5576,TOO-HAM-SLE-8P,PCS,Double Face Sledge Hammer - 8P,Hand Tools,4,84.50,3,,,search,,,,,,,no
4206,PUM-ORI-44GAL,PCS,Oriental Hand Rotary Pump,Pumps & Water,4,84.00,3,,,search,,,,,,,no
2703,KGR-COM-7KG,TIN,Kangaroo Brand 7 KG Bituminous Compound,Paint & Sundries,4,83.00,3,,,search,,,,,,,no
5763,TOO-SOC-SET-0955X24,SET,R'key Drive Socket Set 0955,Hand Tools,4,79.50,3,,,search,,,,,,,no
3262,ELE-PEN-81219/3-E27,PCS,81219/3 Pendant Lamp Round Base,Lighting,4,65.00,3,,,search,,,,,,,no
5979,TOO-CUT-STA-992014563,PCS,10 (yellow) Aviation Snip-straight,Hand Tools,4,63.50,3,,,search,,,,,,,no
2887,HOS-CLE-01930,COIL,19MM X 30M Clear Hose,Outdoor & Garden,4,63.00,3,,,search,,,,,,,no
6859,BRA-S/S-MULTI-XL,PCS,Multi Functional S/steel Angle Bracket XL Size,Plumbing,4,59.00,3,,,search,,,,,,,no
4700,TOPLUS-570-07L,CAN,7L Toplus Emulsion 570 Greenville,Paint & Sundries,4,53.90,3,,,search,,,,,,,no
4202,OIL-CAN-3L,PCS,Oil Can 3L,Automotive,4,51.90,3,,,search,,,,,,,no
6026,NP-BAR-427-1L,TIN,1L Bintang Automotive Refinish 427 Deep Green,Automotive,4,49.00,3,,,search,,,,,,,no
4091,SAF-SLI-GLO-3TON5M,LGTH,Webbing Sling (glolift) 75MM 3 Ton X 5M,Lifting & Rigging,4,45.90,3,,,search,,,,,,,no
6960,SWI-ADA-TRA-UNI,PCS,Universal Multi Travel Adaptor USB Uni,Electrical,4,44.50,3,,,search,,,,,,,no
4265,OIL-CAN-1L,PCS,Oil Can 1L,Automotive,4,43.90,3,,,search,,,,,,,no
6030,PYE-WATER-LOCK-1.5KG,TIN,PYE Water-lock 1.5KG,Locks & Security,4,43.90,3,,,search,,,,,,,no
6170,MEA-TAP-STE-2067#-30M,PCS,M'man 30M Steel Tape 2067 - 30M,Hand Tools,4,42.90,3,,,search,,,,,,,no
7025,TOO-PLU-COU-SMY-RND,PCS,Quick Coupler Three Way-round,Power Tool Accessories,4,42.90,3,,,search,,,,,,,no
4172,SAF-SLI-GLO-3TON4M,LGTH,Webbing Sling (glolift) 75MM 3 Ton X 4M,Lifting & Rigging,4,40.90,3,,,search,,,,,,,no
6016,CUT-SAW-SET-BLM8,PCS,Sensui Sawset Plier 8,Hand Tools,4,40.90,3,,,search,,,,,,,no
6346,MIDDY-CORNER OUT-G100CO-W,PCS,Middy:corner Out (white),Other,4,40.00,3,,,search,,,,,,,no
4207,SAF-SLI-GLO-2TON6M,LGTH,Webbing Sling (glolift) 50MM 2 Ton X 6M,Lifting & Rigging,4,39.00,3,,,search,,,,,,,no
6531,IND-DUS-GLO-120L-TYRE,PCS,120 Liter Dustbin - Tyre,Automotive,4,38.90,3,,,search,,,,,,,no
6137,"CUT-KNIFE-12""-KWONG",PCS,13 Kwong Knife,Abrasives & Cutting,4,37.90,3,,,search,,,,,,,no
7136,TOO-PLU-COU-SMV-RND,PCS,Quick Coupler Two Way-round,Power Tool Accessories,4,36.90,3,,,search,,,,,,,no
3273,SCP-PLA-EXT-5KG,CAN,5KG Scp Exterior Skim Plasta,Paint & Sundries,4,35.90,3,,,search,,,,,,,no
5383,TOO-ELE-GUN-MGG01-60W,PCS,60W Hot Glue Gun,Chemicals & Adhesives,4,34.50,3,,,search,,,,,,,no
6305,RAI-SUI-SUP-M,PCS,Supersonic PVC Rain Suit Trouser : M,Curtains & Blinds,4,34.50,3,,,search,,,,,,,no
6306,RAI-SUI-SUP-XL,PCS,Supersonic PVC Rain Suit Trouser : XL,Curtains & Blinds,4,34.50,3,,,search,,,,,,,no
4374,SAF-SLI-GLO-2TON5M,LGTH,Webbing Sling (glolift) 50MM 2 Ton X 5M,Lifting & Rigging,4,32.40,3,,,search,,,,,,,no
3982,SHO-BLACKRINO-05387,PCS,Br 8012 1.5M Blackrino H/duty Shower Hose,Bathroom,4,31.90,3,,,search,,,,,,,no
6428,"TOO-DRV-STA-TAN-8MM-12""X#3(+) 996065260",PCS,Tank Thru Screwdriver - 8MM X 12 X 3 (+),Hand Tools,4,30.00,3,,,search,,,,,,,no
4885,WOR-MARK-X-CHA-5502,PCS,Worker Charger - 5502,Power Tools,4,29.90,3,,,search,,,,,,,no
5418,TOO-PLI-CRI-STA-225,PCS,9 Crimping Pliers,Power Tools,4,29.90,3,,,search,,,,,,,no
6435,CAR-WAX-LV-OIL,PCS,Luxewood Vitality Oil,Automotive,4,29.80,3,,,search,,,,,,,no
6504,"SHH-ROU-LAN-NET-17""",PCS,Round Landing Net 17 PE Net,Fishing & Tackle,4,29.80,3,,,search,,,,,,,no
7176,"VAL-CHE-BRA-VIP523-1""",PCS,Spring Check Valve: Brass Vip 523 1,Plumbing,4,28.90,3,,,search,,,,,,,no
7305,TOO-NYL-PLU-COU-NSMY-RND,PCS,Nylon Quick Coupler Three Way - Round,Power Tool Accessories,4,28.90,3,,,search,,,,,,,no
4598,TOO-COM-IRO-BUL-28MM,PCS,28MM Iron Bull Spanner,Hand Tools,4,28.80,3,,,search,,,,,,,no
6530,IND-CAS-SWI8,PCS,Swivel Caster 8,Fishing & Tackle,4,28.50,3,,,search,,,,,,,no
4010,TOI-PLA-BOW,PCS,Plastic Toilet Bowl,Bathroom,4,27.90,3,,,search,,,,,,,no
4151,TOO-ELE-GUN-PIN-20-80,PCS,20-80 Soldering Iron Gun,Home Appliances,4,27.90,3,,,search,,,,,,,no
6563,"SHH-ROU-LAN-NET-16X1/2""",PCS,Round Landing Net 16 X 1/2,Fishing & Tackle,4,27.90,3,,,search,,,,,,,no
6566,TOO-CHI-STA-16MM,PCS,"5/8""/16MM Dynagrip Wood Chisel",Hand Tools,4,27.50,3,,,search,,,,,,,no
6558,RAI-COA-SUP-M,PCS,Supersonic PVC Rain Coat: M,Curtains & Blinds,4,26.90,3,,,search,,,,,,,no
6613,"SHH-ROU-LAN-NET-15""",PCS,Round Landing Net 15 PE Net,Fishing & Tackle,4,26.90,3,,,search,,,,,,,no
6683,IND-CAS-SWI6,PCS,Swivel Caster 6,Fishing & Tackle,4,26.90,3,,,search,,,,,,,no
5824,DRI-BIT-116M,PCS,35MM Hitmax Diamond Core Bit,Power Tool Accessories,4,26.50,3,,,search,,,,,,,no
6536,PYE-KREK-SEAL-500ML,TIN,PYE Krek-seal 500ML,Building Materials,4,26.50,3,,,search,,,,,,,no
7270,DOR-SOC-SGD-13MMSN,PCS,13MM (big) Sn St. Guchi Dust Socket,Electrical,4,25.80,3,,,search,,,,,,,no
6492,CLO-SHRT-1094L-16,PCS,Golden Horse Working Shirt 1094L - 16,Other,4,24.90,3,,,search,,,,,,,no
7258,TIM-SUM-0024,PCS,Sum 0024 24 Hour Timer (sirim),Electrical,4,24.90,3,,,search,,,,,,,no
5810,PAI-SPR-KIMLAC-9621,TIN,Kimlac Brand Spray Paint 9621,Paint & Sundries,4,22.90,3,,,search,,,,,,,no
5836,"TOO-BAR-WRE-BEN-30""",PCS,Gd Wrecking BAR (bent) 30,Power Tools,4,22.90,3,,,search,,,,,,,no
5976,SMR-TCT-HOL-SAW-25MM,PCS,Smr Tct Holesaw 25MM,Power Tool Accessories,4,22.90,3,,,search,,,,,,,no
6647,PEN-108-4L,PAIL,Pentens Latex 108 - 4L,Housewares,4,22.90,3,,,search,,,,,,,no
6773,IND-CAS-RIG6,PCS,Rigid Caster 6,Building Materials,4,22.90,3,,,search,,,,,,,no
6752,"SHH-ROU-LAN-NET-13""",PCS,Round Landing Net 13 PE Net,Fishing & Tackle,4,22.50,3,,,search,,,,,,,no
6753,"SHH-ROU-LAN-NET-14X1/2""",PCS,Round Landing Net 14 X 1/2,Fishing & Tackle,4,22.50,3,,,search,,,,,,,no
5734,X-TOI-CLEA-TC,PCS,Tc Toilet Cleaner,Chemicals & Adhesives,4,21.90,3,,,search,,,,,,,no
5819,WAT-FIL-FMS-WF0051-5WPMIX,SET,Watertec Water Filter 102 Starter Pack,Pumps & Water,4,21.90,3,,,search,,,,,,,no
4861,DOR-LOC-YEROY-60MM,PCS,60MM Yeroy Single Side Lock Cylinder,Locks & Security,4,20.90,3,,,search,,,,,,,no
5827,HOS-CON-00315K,PCS,1/2 X 1/4 Water Filter Connector,Pumps & Water,4,20.90,3,,,search,,,,,,,no
4400,"TOI-CON-4""X2""",NOS,WC Connector 4 X 2,Bathroom,4,19.90,3,,,search,,,,,,,no
4967,TOO-COM-IRO-BUL-25MM,PCS,25MM Iron Bull Spanner,Hand Tools,4,19.90,3,,,search,,,,,,,no
5841,TOO-PLI-LON-CT956L,PCS,46CM Charcoal Pliers (long),Power Tools,4,19.90,3,,,search,,,,,,,no
6762,CUT-KNI-AUK69,PCS,Arrow Heavy Duty Uility Knife,Abrasives & Cutting,4,19.90,3,,,search,,,,,,,no
5961,DOR-STO-TYSON8988,PCS,Tyson 8988 Magnetic Door Holder,Doors & Hardware,4,19.50,3,,,search,,,,,,,no
6776,"SHH-ROU-LAN-NET-12X1/2""",PCS,Round Landing Net 12 X 1/2,Fishing & Tackle,4,19.50,3,,,search,,,,,,,no
6869,GRA-CUT-BLA-4T,PCS,4T Blade Cut Grass Trimmer Head,Automotive,4,19.50,3,,,search,,,,,,,no
4927,CAR-TYRE-SHI-WHI-500ML,BTL,Aa Car Care Tyre Shine (white) 500ML,Automotive,4,19.30,3,,,search,,,,,,,no
6177,SMR-TCT-HOL-SAW-20MM,PCS,Smr Tct Holesaw 20MM,Power Tool Accessories,4,18.90,3,,,search,,,,,,,no
7397,ELE-BOX-MCB-08WAY,PCS,Tc 8 Way Mcb Box,Electrical,4,18.50,3,,,search,,,,,,,no
5900,BRA-EPO-FOL-400MM,PCS,Epoxy Folding L Bracket - 400/16,Chemicals & Adhesives,4,17.90,3,,,search,,,,,,,no
6079,KGR-KIM-300ML-9215,TIN,300ML Kangaroo Kimtone 9215,Paint & Sundries,4,17.80,3,,,search,,,,,,,no
6104,KGR-KIM-300ML-9212,TIN,300ML Kangaroo Kimtone 9212,Paint & Sundries,4,17.80,3,,,search,,,,,,,no
6229,KGR-KIM-300ML-9213,TIN,300ML Kangaroo Kimtone 9213,Paint & Sundries,4,17.80,3,,,search,,,,,,,no
4461,SHO-HEA-05375(H),SET,Esh 509 Shower Head 05375,Bathroom,4,17.50,3,,,search,,,,,,,no
5966,GAR-HOE-LONG-KANG,PCS,Longkang With Metal Handle,Doors & Hardware,4,16.90,3,,,search,,,,,,,no
4499,GAR-HOE-CANG-KUL-SHORT,PCS,Short Iron Mini Hoe,Home Appliances,4,16.80,3,,,search,,,,,,,no
6932,TOO-CLA-G-RED-125,PCS,G-clamp (red) 5,Hand Tools,4,16.50,3,,,search,,,,,,,no
6827,"CUT-DIS-AKODA-4""-A1",PCS,Akoda 4 Diamond Blade Dry A1,Abrasives & Cutting,4,16.30,3,,,search,,,,,,,no
7430,DRI-MIX-SDS-CEM,PCS,20 X 500MM Metal T Type Sds Mixer BAR,Power Tool Accessories,4,16.30,3,,,search,,,,,,,no
6857,AIR-DUSTER-MN10-00153L,PCS,Mn 10 Aluminium Air Duster 00153L,Automotive,4,15.90,3,,,search,,,,,,,no
6948,TOO-FIL-MET-SENSUI-SNF003-B,PCS,8 Sensui Metal Half Round File,Hand Tools,4,15.90,3,,,search,,,,,,,no
5006,IND-CAS-NYL-50MM,SET,2 IN White Nylon Caster Wheel,Building Materials,4,15.50,3,,,search,,,,,,,no
5079,SAF-SLI-GLO-1TON4M,LGTH,Webbing Sling (glolift) 25MM 1 Ton X 4M,Lifting & Rigging,4,15.50,3,,,search,,,,,,,no
7455,TOO-CUT-CAL-SHE-200MM,PCS,Sr Shell Cable Cutter 8,Electrical,4,15.50,3,,,search,,,,,,,no
2914,TOO-ELE-GUN-RKEY-3802-40W,PCS,40W R'key Electric Soldering Iron - 3802,Home Appliances,4,14.90,3,,,search,,,,,,,no
5089,TOO-COM-IRO-BUL-22MM,PCS,22MM Iron Bull Spanner,Hand Tools,4,14.90,3,,,search,,,,,,,no
7435,GUN-TAC-REF-TR45-06MM,SET,"1/4""/6MM Sharpshooter Staples Bullet",Fasteners & Fixings,4,14.90,3,,,search,,,,,,,no
7486,NOZ-GEL-250G,TIN,Nozzle Gel (250G),Power Tool Accessories,4,14.50,3,,,search,,,,,,,no
6100,ELE-CON-SPR-25MM,EA,Conduit Spring 25MM *70CM,Electrical,4,14.30,3,,,search,,,,,,,no
6075,"GAR-SAW-MAR-14""",PCS,M'man Pruning Saw 2116,Outdoor & Garden,4,13.90,3,,,search,,,,,,,no
7761,SWI-SOC-LGL-S20,PCS,15A Socket,Electrical,4,13.00,3,,,search,,,,,,,no
5202,IND-PLU-BOB-500G-PCK,PCS,500G Plumb Bobs (pack),Building Materials,4,12.90,3,,,search,,,,,,,no
6975,TOO-CLA-G-RED-100,PCS,G-clamp (red) 4,Hand Tools,4,12.90,3,,,search,,,,,,,no
5820,BRO-FLO-HORSE,PCS,Horse Palmo Broom With Handle,Doors & Hardware,4,12.80,3,,,search,,,,,,,no
5490,NUM-80MM-3,PCS,Acp Numbering 80MM - 3,Signage & Numbering,4,12.60,3,,,search,,,,,,,no
5521,NUM-80MM-5,PCS,Acp Numbering 80MM - 5,Signage & Numbering,4,12.60,3,,,search,,,,,,,no
6495,DRI-CER-BLI-10MM(+),PCS,Blimax Multi Ceramic Cross Drill Bit - 10MM (+),Power Tool Accessories,4,12.60,3,,,search,,,,,,,no
7026,TOO-SPA-BEN-09MM,PCS,Bend Spanner 3/8,Hand Tools,4,12.30,3,,,search,,,,,,,no
7055,TOO-SPA-BEN-07MM,PCS,Bend Spanner 5/16,Hand Tools,4,12.30,3,,,search,,,,,,,no
5374,ROP-NYL-2.5MM,COIL,2.5MM Nylon String,"Rope, Chain & Netting",4,11.90,3,,,search,,,,,,,no
7005,FOLD-SQUIR-RAT-CAG,PCS,5-1/2 X 11 Foldable Squirrel Mouse Case,Other,4,11.90,3,,,search,,,,,,,no
7521,TOO-DRV-SET31IN1,SET,31 IN 1 Electro Multi Screw-driver,Fasteners & Fixings,4,11.90,3,,,search,,,,,,,no
7056,"TOO-WRE-PLU-5/8""",PCS,5/8 T Plug Wrench,Hand Tools,4,11.80,3,,,search,,,,,,,no
4451,PLA-SHE-27KG-36010,KG,36 X 0.10 Pe/ Sheet 27KG,Packaging,4,10.50,3,,,search,,,,,,,no
5436,RIG-HOO-GRA-09MM,PCS,Clevis Grab Hook 09MM,Lifting & Rigging,4,10.50,3,,,search,,,,,,,no
7051,OIL-FUN-7012,PCS,12 Funnel,Housewares,4,10.30,3,,,search,,,,,,,no
7167,IND-SCP-PUT-15075(12),PCS,Br 2600 12 S/steel Putty Knife,Hand Tools,4,10.30,3,,,search,,,,,,,no
7090,PLA-BAG-BLA-15X18,PCK,15 X 18 X 1KG PE (black),Packaging,4,9.90,3,,,search,,,,,,,no
7109,RAI-BOO-BLA-RUB-36,PAIR,8835 Black Rubber Shoes 36,Curtains & Blinds,4,9.90,3,,,search,,,,,,,no
7110,RAI-BOO-BLA-RUB-38,PAIR,8835 Black Rubber Shoes 38,Curtains & Blinds,4,9.90,3,,,search,,,,,,,no
7111,RAI-BOO-BLA-RUB-41,PAIR,8835 Black Rubber Shoes 41,Curtains & Blinds,4,9.90,3,,,search,,,,,,,no
4229,HOS-COU-BR-19MM,PCS,Br Hose Coupling 19MM,Outdoor & Garden,4,9.80,3,,,search,,,,,,,no
4764,FLO-PVC-NO.377-04,MTR,PVC Flooring No. 510-11,Flooring,4,9.50,3,,,search,,,,,,,no
7174,SHH-LSTFIS-BIG,PCS,Lst Fishing Lure (big),Fishing & Tackle,4,9.40,3,,,search,,,,,,,no
7264,IND-DUS-GLO-120L-CLIP,SET,120 Litre Dustbin Clip,Housewares,4,9.20,3,,,search,,,,,,,no
5527,SCA-PVC-HAN-05KG,PCS,5KG PVC Hanging Scale,Housewares,4,8.90,3,,,search,,,,,,,no
6393,CHI-FOO-4712P,PCS,12 Food Container For Chicken W/partition,Outdoor & Garden,4,8.90,3,,,search,,,,,,,no
4483,SCP-FIL-WOO-TEAK-500G,CAN,500G Skim Wood Filla (teak),Paint & Sundries,4,8.50,3,,,search,,,,,,,no
6375,SCP-TOI-CONCR-CLE-500ML,BTL,500ML Scp Concrete Cleaner,Chemicals & Adhesives,4,8.50,3,,,search,,,,,,,no
7268,"SHH-PE.BAG-30""",PCS,P. E. Bags 30,Fishing & Tackle,4,8.50,3,,,search,,,,,,,no
5829,NUM-60MM-0,PCS,Venus Home Numbering 60MM - 0,Signage & Numbering,4,8.00,3,,,search,,,,,,,no
5830,NUM-60MM-F,PCS,Acp Alphabet 60MM - F,Signage & Numbering,4,8.00,3,,,search,,,,,,,no
5430,GRA-SSS-06085(4),PCS,4 Elise S/steel Floor Grating,Bathroom,4,7.90,3,,,search,,,,,,,no
7239,IND-IRON-HIN,PCS,4 Lorry Hinges,Building Materials,4,7.90,3,,,search,,,,,,,no
7278,TOO-HOL-MAG-WEL-00306F,PCS,Single Strong Magnetic Welding Grounding Holder (korea),Welding,4,7.90,3,,,search,,,,,,,no
7637,"DRA-SLI-WHI-14""",SET,Drawer Slide (light Duty) 14,Plumbing,4,7.80,3,,,search,,,,,,,no
4526,"FAS-SCR-TD-HRW 525-1""",PCK,Sr Wood Spandex Screw 1 - Td-hrw 525 (BOX),Fasteners & Fixings,4,7.50,3,,,search,,,,,,,no
6610,"PAI-ROL-REF-YEL/WHI-4""",PCK,Rollerman Yellow/white Roller Refill 4,Paint & Sundries,4,7.50,3,,,search,,,,,,,no
7332,SHH-LIG-NYL-210/15,PCS,210/15 100G L. Brown Nylon (LIVLON)(357),Fishing & Tackle,4,7.50,3,,,search,,,,,,,no
7617,FIT-U-BUSH-110X50MM,PCS,4 (110MM) X 2 (50MM) U Bush,Plumbing,4,6.90,3,,,search,,,,,,,no
4208,"SEA-GAS-RUB-1/8""",KGS,Rubber Insertion Sheet 1/8,Other,4,6.80,3,,,search,,,,,,,no
6818,TOO-FIL-SLIM-125MM-BTSF5,PCS,5 Bossman Slim Taper Files,Power Tools,4,6.50,3,,,search,,,,,,,no
7406,"SHH-PE.BAG-20""",PCS,P. E. Bags 20,Fishing & Tackle,4,6.30,3,,,search,,,,,,,no
7288,PLA-BAG-5X8X500G,ROLL,5 X 8 X 500G Hd/roll,Packaging,4,5.80,3,,,search,,,,,,,no
7422,"IND-IRON-HIN-3.1/2""",PCS,3 1/2 X 3MM Lorry Hinges,Building Materials,4,5.00,3,,,search,,,,,,,no
7579,EAR-CHA-PVC,PCS,Tc Earth Chamber,Other,4,5.00,3,,,search,,,,,,,no
6768,GAR-SPN-IRO-HAN-SHO,PCS,Mini Scope-sponge Handle,Doors & Hardware,4,4.90,3,,,search,,,,,,,no
7704,"DOR-BOL-MMAN-668#-4""",PCS,M'man 4 S/steel Bolt 668 - 4,Fasteners & Fixings,4,4.50,3,,,search,,,,,,,no
6259,NAI-COM-25MM-20KG,PCK,1 Wire Nail (BOX),Fasteners & Fixings,4,3.90,3,,,search,,,,,,,no
7550,IND-WHE-TYR-BEA-8126,PCS,8126 Wheel Barrow Bearing,Building Materials,4,3.90,3,,,search,,,,,,,no
7712,IND-GAL-WIR-PVC-30M,ROLL,30M Twist Tie Green PVC Wire,Electrical,4,3.90,3,,,search,,,,,,,no
7567,"OIL-FUN-8""-129",PCS,Betterware PVC Liquid Funnel 8 129,Housewares,4,3.70,3,,,search,,,,,,,no
6880,IND-CEM-EC-1KG,KGS,Ec Bonding Powder 2 IN 1 1KG,Building Materials,4,3.50,3,,,search,,,,,,,no
7252,FIT-GAL-TEE-18MM,PCS,Galvanised Tee (130) 18MM,Plumbing,4,3.50,3,,,search,,,,,,,no
5971,IND-WIR-MES-PVC-11231,FTS,PVC Coated Wire Mesh 1 X 1/2 X 3,Electrical,4,3.20,3,,,search,,,,,,,no
7711,ELE-COV-ELCB-(S),EA,Tc Elcb Cover,Electrical,4,3.20,3,,,search,,,,,,,no
4256,FAS-ANC-PJA-12100,PCS,Sh P. J. Anchor 1/2 X 4 (BOXES),Fasteners & Fixings,4,2.90,3,,,search,,,,,,,no
6440,FAS-BOL-EXP-0875,PCS,Sh Expansion Bolt M8 X 75,Fasteners & Fixings,4,2.00,3,,,search,,,,,,,no
4523,FAS-ANC-PJA-0980,PCS,Sh P. J. Anchor 3/8 X 4-1/2 (BOXES),Fasteners & Fixings,4,1.90,3,,,search,,,,,,,no
6575,FAS-BOL-EXP-0865,PCS,Sh Expansion Bolt M8 X 65,Fasteners & Fixings,4,1.70,3,,,search,,,,,,,no
7758,"BNW-BOL-U-ZP1/4X2""",PCS,Zp U-bolt 1/4 X 2,Fasteners & Fixings,4,1.50,3,,,search,,,,,,,no
7755,O-RING-7-11-RED,PCS,O-ring 7-11 (red),Other,4,1.00,3,,,search,,,,,,,no
4355,TOPLUS-GOLD-5L-D,CAN,5L Toplus Gold D Base,Paint & Sundries,4,0.00,3,,,search,,,,,,,no
2671,WEL-MAC-FIG-MMA160,UNIT,Fighter Inverter Welding Machine 160A,Welding,3,379.00,3,,,search,,,,,,,no
4321,LAD-ALU-AT-DS10,UNIT,At 10 Step D/side Aluminium Ladder,Ladders & Access,3,379.00,3,,,search,,,,,,,no
4230,HOS-GAR-SET-SWHR-WA20M,SET,20M Wall Mounted Auto. Reel Retractable Set 1/2,Fishing & Tackle,3,365.00,3,,,search,,,,,,,no
3229,JQB-JUMP-XPRESS-ULTRA,UNIT,Jqb Jump Starter Jumpxpress Ultra,Power Tools,3,349.00,3,,,search,,,,,,,no
4389,LAD-H/D-STRO-SS06,UNIT,S/sided H/d Ladder 6 Step,Ladders & Access,3,348.00,3,,,search,,,,,,,no
4743,LAD-ALU-AT-DS08,UNIT,At 8 Step D/side Aluminium Ladder,Ladders & Access,3,279.00,3,,,search,,,,,,,no
3502,JQB-JUMP-XPRESS-LITE,UNIT,Jqb Jump Starter Jumpxpress Lite,Power Tools,3,269.00,3,,,search,,,,,,,no
4506,RIC-COO-PSN-SR-E28A-LL,PCS,2.8L Conventional R/c (lily White),Other,3,268.00,3,,,search,,,,,,,no
3895,IND-DUS-SCH-120L,UNIT,Schaefer Waste Container (green) 120L,Plumbing,3,228.00,3,,,search,,,,,,,no
4715,LAD-H/D-STRO-DS02,UNIT,H/d Double Side Ladder 2 Step,Ladders & Access,3,219.00,3,,,search,,,,,,,no
4744,NP-BAR-14501-5L,UNIT,5L Np Bintang Auto Refinish 14051 Chili Red,Other,3,219.00,3,,,search,,,,,,,no
4801,NP-BAR-999-5L,UNIT,5L Np Bintang Auto Refinish 999 White (basic),Other,3,212.00,3,,,search,,,,,,,no
3897,KGR-FLO-COA-9283,TIN,Kangaroo Floor Coat 9283 - Tropical Green,Paint & Sundries,3,199.00,3,,,search,,,,,,,no
4031,KGR-FLO-COA-9285,TIN,Kangaroo Floor Coat 9285 - Brown,Paint & Sundries,3,199.00,3,,,search,,,,,,,no
3786,JQB-JUMP-XPRESS-BASIC,UNIT,Jqb Jump Starter Jumpxpress Basic,Power Tools,3,185.00,3,,,search,,,,,,,no
4988,TAB-PLA-SQU-3'X3'-SWM2388,SET,3 X 3 Square Plastic Table,Housewares,3,179.00,3,,,search,,,,,,,no
6061,BAT-BL2018-KR,PCS,Battery Pack 2.0AH Lithium Ion 18V,Electrical,3,175.00,3,,,search,,,,,,,no
6397,ELE-PEN-5566/3-PL,PCS,Pendant Light 5566-3,Electrical,3,169.00,3,,,search,,,,,,,no
3886,DOR-WOO-FRA-2X4,SET,Door Frame 2 X 4 X 34 X 84,Doors & Hardware,3,158.00,3,,,search,,,,,,,no
5130,HOS-GAR-REEL-TSU,SET,Tsunami 2 IN 1 Compact Garden Hose Reel 15M,Fishing & Tackle,3,155.00,3,,,search,,,,,,,no
5372,MEA-WHE-SES06,SET,6 Sensui Measuring Wheel,Hand Tools,3,139.90,3,,,search,,,,,,,no
4117,PUMP-SHADE,PCS,Marlino Pump Shade,Pumps & Water,3,139.00,3,,,search,,,,,,,no
5375,SAF-SHO-SANO-43#,PAIR,Sano Safety Shoe 43/9,Safety & Workwear,3,138.00,3,,,search,,,,,,,no
5461,SAF-SHO-LAU-42#,PAIR,Laufen Safety Shoe 42/8,Safety & Workwear,3,115.00,3,,,search,,,,,,,no
5620,SAF-SHO-PCSL911-10/44#,PAIR,Picasaf Sport Leisure Safety Shoe 911 10/44,Safety & Workwear,3,112.00,3,,,search,,,,,,,no
5621,SAF-SHO-PCSL911-6/39#,PAIR,Picasaf Sport Leisure Safety Shoe 911 6/39,Safety & Workwear,3,112.00,3,,,search,,,,,,,no
5622,SAF-SHO-PCSL911-7/41#,PAIR,Picasaf Sport Leisure Safety Shoe 911 7/41,Safety & Workwear,3,112.00,3,,,search,,,,,,,no
5432,HOS-GAR-REE-1100001,SET,Ecogreen-iron Hose Reel 1002,Fishing & Tackle,3,109.00,3,,,search,,,,,,,no
4441,TOO-WRE-AIR-RT1206K,UNIT,Rotake 1/4 Air Die Grinder Kit,Power Tools,3,108.00,3,,,search,,,,,,,no
4299,ADH-GLU-PE1KG,SET,1KG E P Glue,Chemicals & Adhesives,3,105.00,3,,,search,,,,,,,no
5596,SCA-CAM-NTA-3100013,PCS,Camry- Hanging Scale Nta / 100KG,Housewares,3,98.50,3,,,search,,,,,,,no
5727,POL-EXT-ALM4M3P,PCS,4 Meter Monkey King Pole (aluminium),Other,3,95.00,3,,,search,,,,,,,no
5665,JAC-BOT-CNN-R10TON,PCS,China Bottle Jack - 10 Ton,Lifting & Rigging,3,93.00,3,,,search,,,,,,,no
5671,SAF-SLI-GLO-5TON6M,LGTH,Webbing Sling (glolift) 125MM 5 Ton X 6M,Lifting & Rigging,3,88.00,3,,,search,,,,,,,no
6604,ELE-CAB-ROLLER-13A X 3,PCS,Cea A- 13A X 3 Metal Cable Roller,Electrical,3,86.90,3,,,search,,,,,,,no
3344,EXH-FAN-FN25A,PCS,Dekka Apb 25A 10 Wall Exhaust Fan,Fans & Ventilation,3,85.00,3,,,search,,,,,,,no
5782,JAC-STA-CNN-3TON,PAIR,China Jack Stand - 3 Ton,Automotive,3,85.00,3,,,search,,,,,,,no
3276,WEL-TOR-YAM-CUT,PCS,Yamato Cutting Torch,Lighting,3,81.50,3,,,search,,,,,,,no
3988,TOO-COM-IRO-BUL-38MM,PCS,38MM Iron Bull Spanner,Hand Tools,3,78.80,3,,,search,,,,,,,no
4011,TOO-COM-IRO-BUL-36MM,PCS,36MM Iron Bull Spanner,Hand Tools,3,72.50,3,,,search,,,,,,,no
5822,CUT-PIP-TUB-STA-3-28MM-998493020,PCS,1/8 (3MM) - 1.1/8 (28MM) Tubing Cutter,Abrasives & Cutting,3,69.80,3,,,search,,,,,,,no
4126,TOO-COM-IRO-BUL-35MM,PCS,35MM Iron Bull Spanner,Hand Tools,3,69.50,3,,,search,,,,,,,no
4232,OIL-CAN-4L,PCS,Oil Can 4L,Automotive,3,69.50,3,,,search,,,,,,,no
3928,SAF-SLI-GLO-3TON8M,LGTH,Webbing Sling (glolift) 75MM 3 Ton X 8M,Lifting & Rigging,3,67.00,3,,,search,,,,,,,no
4125,TOO-COM-IRO-BUL-34MM,PCS,34MM Iron Bull Spanner,Hand Tools,3,66.50,3,,,search,,,,,,,no
