source_position,source_item_code,source_uom,source_product_name,category,detected_brand,detected_model,manufacturer,brand_normalized,exact_model,manufacturer_part_number,model_suffix,model_generation,variant,finish_colour,dimensions,capacity,pack_quantity,key_configuration,source_url,source_type,primary_source_url,primary_source_type,primary_source_tier,secondary_source_url,secondary_source_type,candidate_image_asset_url,candidate_asset_url,candidate_asset_source,image_asset_status,pdf_url,pdf_page,exact_match_reasoning,sibling_variant_elimination,sibling_elimination_reasoning,conflicting_evidence,identity_confidence,image_confidence,classification,hard_failure_reason,recommended_for_visual_review,gemini_visual_review,research_notes,rights_status,rights_note,ambiguities,source_preservation_note,research_notes_file,product_name,variant_suffix,product_identity,source_tier,secondary_sources,image_source_url,image_exactness,sibling_elimination,classification_reason,hard_failure,tls_verification_issue
2090,LAD-ALU-WEL-D09,UNIT,Alum Welded Ladder - D09,Ladders & Access,NOT_PRESERVED,D09,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Alum Welded Ladder - D09,D09,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2091,LOC-SEC-SHE-N50MM,PCS,Shenling Top Security Lock 50MM-NEW,Locks & Security,NOT_PRESERVED,50MM-NEW,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Shenling Top Security Lock 50MM-NEW,50MM-NEW,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2092,SAN-SWPW-SS-W81A,PCS,Waste With Overflow SWPW-SS-W81A,Plumbing,Saniware,SWPW-SS-W81A,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Waste With Overflow SWPW-SS-W81A,SWPW-SS-W81A,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2093,SHH-LURE-S359604,PCS,Saber Frog Lure 30MM,Fishing & Tackle,NOT_PRESERVED,S359604,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Saber Frog Lure 30MM,S359604,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2094,"SHO-CAB-CSH2062-10""",UNIT,Cabana 10 S/steel Shower Head (round) CSH2062-10,Bathroom,NOT_PRESERVED,CSH2062-10,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Cabana 10 S/steel Shower Head (round) CSH2062-10,CSH2062-10,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2095,SPR-BID-LSSB2110,PCS,Leon Bidet Spray Matt Black,Bathroom,NOT_PRESERVED,SET-LSSB2110,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Leon Bidet Spray Matt Black,SET-LSSB2110,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2096,SWI-SOC-ELE-TSGY13,PCS,13A Flat Pin Tracks Socket Grey-blue LED (GY13),Lighting,NOT_PRESERVED,GY13,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,13A Flat Pin Tracks Socket Grey-blue LED (GY13),GY13,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2097,TAP-CAB-CB9108A,UNIT,Cabana Wall-mounted Sink Tap CB9108A,Kitchen & Sinks,NOT_PRESERVED,CB9108A,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Cabana Wall-mounted Sink Tap CB9108A,CB9108A,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2098,TOO-PLI-COM-GT150,PCS,Glotool Combination Plier 6,Hand Tools,Glotool,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Glotool Combination Plier 6,NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2099,X-ELE-LED-SOL-50W-6500K,EA,Solar Panel + LED Flood Light 50W,Lighting,NOT_PRESERVED,6500K,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Solar Panel + LED Flood Light 50W,6500K,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2100,ADH-TAP-H/D-4229P,ROLL,24MM X 8M 3M Acyclic Double Side Tape (red),Chemicals & Adhesives,NOT_PRESERVED,4229P,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,24MM X 8M 3M Acyclic Double Side Tape (red),4229P,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2101,ADH-TAP-OPP-B40Y,PCS,Glotool Opp Tape 48 MM X 40 Yd (brown),Chemicals & Adhesives,Glotool,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2101–2200 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2101–2200 research notes.,/home/ubuntu/work/products_2101_2200_research_notes.md,Glotool Opp Tape 48 MM X 40 Yd (brown),NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
