source_position,source_item_code,source_uom,source_product_name,category,detected_brand,detected_model,manufacturer,brand_normalized,exact_model,manufacturer_part_number,model_suffix,model_generation,variant,finish_colour,dimensions,capacity,pack_quantity,key_configuration,source_url,source_type,primary_source_url,primary_source_type,primary_source_tier,secondary_source_url,secondary_source_type,candidate_image_asset_url,candidate_asset_url,candidate_asset_source,image_asset_status,pdf_url,pdf_page,exact_match_reasoning,sibling_variant_elimination,sibling_elimination_reasoning,conflicting_evidence,identity_confidence,image_confidence,classification,hard_failure_reason,recommended_for_visual_review,gemini_visual_review,research_notes,rights_status,rights_note,ambiguities,source_preservation_note,research_notes_file
736,BOS-PLUG-WS7F,PCS,Bosch Plug WS7F,Electrical,Bosch,WS7F,Bosch,Bosch,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 701–800 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 701–800 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 701–800 research notes; fail-closed.,/home/ubuntu/work/products_701_800_research_notes.md
737,"FAN-CEI-KDK-K14PH-PBR-56""",PCS,Kdk DC Motor Ceiling FAN-56 (brown),Fans & Ventilation,NOT_PRESERVED,FAN-56,KDK,KDK,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 701–800 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 701–800 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 701–800 research notes; fail-closed.,/home/ubuntu/work/products_701_800_research_notes.md
738,"NIE-SOC-IMP-3/4""-22MM",PCS,Nietz Dr Impact Socket (6PT) 50160022 22MM,Power Tools,Nietz,6PT,Nietz,Nietz,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 701–800 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 701–800 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 701–800 research notes; fail-closed.,/home/ubuntu/work/products_701_800_research_notes.md
739,PAI-SPR-SAM-039,PCS,Samurai Spray Paint Sparkling Silver,Paint & Sundries,Samurai,NOT_PRESERVED,Samurai,Samurai,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 701–800 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 701–800 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 701–800 research notes; fail-closed.,/home/ubuntu/work/products_701_800_research_notes.md
740,BOS-2608-643-306,PCS,Circular Sawblade 9 1/4 X 60T Wood,Power Tools,Bosch,60T,Bosch,Bosch,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 701–800 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 701–800 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 701–800 research notes; fail-closed.,/home/ubuntu/work/products_701_800_research_notes.md
741,FAN-WAL-PSN-F-MU408-WT,PCS,Panasonic 16 Wall Fan,Fans & Ventilation,Panasonic,NOT_PRESERVED,Panasonic,Panasonic,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 701–800 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 701–800 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 701–800 research notes; fail-closed.,/home/ubuntu/work/products_701_800_research_notes.md
742,FIT-BUT-TEE-EQU-25X25X25MM,PCS,Buteline PE Equal Tee,Plumbing,Buteline,25X25X25MM,Buteline,Buteline,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 701–800 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 701–800 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 701–800 research notes; fail-closed.,/home/ubuntu/work/products_701_800_research_notes.md
743,"NIE-SOC-IMP-3/4""-19MM",PCS,Nietz Dr Impact Socket (6PT) 50160019 19MM,Power Tools,Nietz,6PT,Nietz,Nietz,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 701–800 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 701–800 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 701–800 research notes; fail-closed.,/home/ubuntu/work/products_701_800_research_notes.md
744,"NIE-SOC-IMP-3/4""-21MM",PCS,Nietz Dr Impact Socket (6PT) 50160021 21MM,Power Tools,Nietz,6PT,Nietz,Nietz,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 701–800 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 701–800 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 701–800 research notes; fail-closed.,/home/ubuntu/work/products_701_800_research_notes.md
745,NIE-SOC-IMP-DEE-1/2-32MM,PCS,Nietz Deep Impact Socket (6PT) 50142032 32MM,Power Tools,Nietz,6PT,Nietz,Nietz,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 701–800 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 701–800 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 701–800 research notes; fail-closed.,/home/ubuntu/work/products_701_800_research_notes.md
746,BOS-0601-072-9K0,UNIT,Glm 40 Laser Rangefinder,Power Tools,Bosch,NOT_PRESERVED,Bosch,Bosch,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,Discovery only / no exact authoritative source and asset preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Search ceiling recorded in Products 701–800 research notes; fail-closed.,"Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Sibling variants were not substituted. Unresolved suffix, colour, size, pack, finish or configuration distinctions remain recorded as ambiguity.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",LOW,NONE,PENDING,"Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",YES,YES,Search ceiling recorded in Products 701–800 research notes; fail-closed.,needs_permission,"Identity research only. No publication, reuse or distribution rights are claimed or approved.","Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Search ceiling recorded in Products 701–800 research notes; fail-closed.,/home/ubuntu/work/products_701_800_research_notes.md
